bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.0261,  NaN, 1, 0.8551, 0.5185 
-222.0000,  NaN, -2.8397, 1, 0.4889, -0.8723 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.6363, -2.5789, 1, 0.7781, -0.6281 
-2.2165, 0.7977, -2.2165, 1, 0.8877, -0.4603 
-1.8541, 0.8922, -1.8541, 1, 0.9594, -0.2821 
-1.4917, 0.9674, -1.4917, 1, 0.9904, -0.1383 
-1.1292, 0.9940, -1.2187, 2, 0.9995, -0.0326 
-0.7668, 0.9940, -1.2187, 2, 0.9995, -0.0326 
-0.4044, 0.9940, -1.2187, 1, 0.9995, -0.0326 
-0.0420, 0.9940, -1.2187, 1, 0.9995, -0.0326 
0.3205, 1.0077, 0.3204, 1, 0.8940, 0.4480 
0.6829, 0.9940, -1.2187, 1, 0.9995, -0.0326 
1.0453, 0.9940, -1.2187, 1, 0.9995, -0.0326 
1.4077, 1.0261, 0.6396, 2, 0.8551, 0.5185 
1.7701, 1.0261, 0.6397, 1, 0.8551, 0.5185 
2.1326, 1.0261, 0.6397, 1, 0.8551, 0.5185 
2.4950, 1.0261, 0.6387, 1, 0.8552, 0.5183 
2.8574, 1.0261, 0.6397, 2, 0.8551, 0.5185 
3.2198, 1.0261, 0.6397, 1, 0.8551, 0.5185 
3.5822, 1.0261, 0.6397, 1, 0.8551, 0.5185 
3.9447, 1.0261, 0.6396, 1, 0.8551, 0.5185 
