bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.4679,  NaN, 1, -0.3590, 0.9333 
-222.0000,  NaN, -2.9414, 1, 0.5448, 0.8386 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.9258, -2.6238, 1, 0.1036, 0.9946 
-2.2572, 4.2687, -2.2572, 1, -0.0764, 0.9971 
-1.8906, 4.4261, -1.8906, 2, -0.2147, 0.9767 
-1.5240, 4.4678, -1.5251, 1, -0.3548, 0.9350 
-1.1574, 4.4679, -1.5148, 1, -0.3590, 0.9333 
-0.7908, 4.4679, -1.5148, 1, -0.3590, 0.9333 
-0.4243, 4.4679, -1.5148, 1, -0.3590, 0.9333 
-0.0577, 4.4679, -1.5148, 1, -0.3590, 0.9333 
0.3089, 4.4679, -1.5148, 1, -0.3590, 0.9333 
0.6755, 4.4679, -1.5148, 1, -0.3590, 0.9333 
1.0421, 4.4679, -1.5148, 2, -0.3590, 0.9333 
1.4087, 4.4679, -1.5148, 1, -0.3590, 0.9333 
1.7752, 4.4679, -1.5148, 1, -0.3590, 0.9333 
2.1418, 4.4679, -1.5148, 2, -0.3590, 0.9333 
2.5084, 4.4679, -1.5148, 2, -0.3590, 0.9333 
2.8750, 4.4679, -1.5148, 1, -0.3590, 0.9333 
3.2416, 4.4679, -1.5148, 1, -0.3590, 0.9333 
3.6082, 4.4679, -1.5148, 1, -0.3590, 0.9333 
3.9748, 4.4679, -1.5148, 1, -0.3590, 0.9333 
