bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6167,  NaN, 1, -0.6976, 0.7164 
-222.0000,  NaN, -3.0097, 1, 0.4213, 0.9069 
-2.8543, 1.0154, -2.8543, 1, 0.1273, 0.9919 
-2.5020, 1.3564, -2.5020, 1, -0.1583, 0.9874 
-2.1497, 1.4730, -2.1497, 2, -0.3440, 0.9390 
-1.7975, 1.5118, -1.7975, 1, -0.4601, 0.8879 
-1.4452, 1.5490, -1.4452, 1, -0.5578, 0.8299 
-1.0930, 1.6019, -1.0930, 1, -0.6473, 0.7622 
-0.7407, 1.6167, -0.8836, 1, -0.6976, 0.7164 
-0.3885, 1.6167, -0.8836, 2, -0.6976, 0.7164 
-0.0362, 1.6167, -0.8836, 1, -0.6976, 0.7164 
0.3160, 1.6167, -0.8836, 2, -0.6976, 0.7164 
0.6683, 1.6167, -0.8836, 1, -0.6976, 0.7164 
1.0205, 1.6167, -0.8836, 2, -0.6976, 0.7165 
1.3728, 1.6167, -0.8836, 2, -0.6976, 0.7164 
1.7250, 1.6167, -0.8836, 1, -0.6976, 0.7164 
2.0773, 1.6167, -0.8836, 1, -0.6976, 0.7164 
2.4295, 1.6167, -0.8836, 2, -0.6976, 0.7164 
2.7818, 1.6167, -0.8836, 1, -0.6976, 0.7164 
3.1340, 1.6167, -0.8836, 2, -0.6976, 0.7164 
3.4863, 1.6167, -0.8837, 2, -0.6976, 0.7165 
3.8385, 1.6167, -0.8836, 2, -0.6976, 0.7164 
