bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8512,  NaN, 1, 0.8246, 0.5657 
-222.0000,  NaN, -2.8851, 1, 0.4972, -0.8676 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.6155, -2.5789, 2, 0.8012, -0.5984 
-2.2165, 0.6539, -2.3143, 1, 0.8830, -0.4694 
-1.8541, 0.6539, -2.3143, 2, 0.8830, -0.4694 
-1.4917, 0.6539, -2.3143, 2, 0.8830, -0.4694 
-1.1292, 0.7038, -1.1292, 2, 0.9998, 0.0204 
-0.7668, 0.7172, -0.7668, 1, 0.9934, 0.1146 
-0.4044, 0.7572, -0.4047, 1, 0.9721, 0.2346 
-0.0420, 0.7875, -0.0420, 1, 0.9357, 0.3528 
0.3205, 0.8148, 0.3205, 1, 0.8975, 0.4410 
0.6829, 0.8472, 0.6826, 1, 0.8446, 0.5354 
1.0453, 0.8512, 0.7752, 2, 0.8246, 0.5657 
1.4077, 0.8512, 0.7752, 2, 0.8246, 0.5657 
1.7701, 0.8512, 0.7752, 1, 0.8246, 0.5657 
2.1326, 0.8512, 0.7752, 1, 0.8246, 0.5657 
2.4950, 0.8512, 0.7752, 1, 0.8246, 0.5657 
2.8574, 0.8512, 0.7752, 1, 0.8246, 0.5657 
3.2198, 0.8512, 0.7752, 1, 0.8246, 0.5657 
3.5822, 0.8512, 0.7752, 2, 0.8246, 0.5657 
3.9447, 0.8512, 0.7752, 2, 0.8246, 0.5657 
