bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5073,  NaN, 1, -0.3937, 0.9192 
-222.0000,  NaN, -2.8819, 1, 0.5667, 0.8239 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.7084, -2.6238, 2, 0.2312, 0.9729 
-2.2572, 4.2839, -2.2572, 1, -0.0368, 0.9993 
-1.8906, 4.4358, -1.8906, 2, -0.2000, 0.9798 
-1.5240, 4.5025, -1.5240, 1, -0.3384, 0.9410 
-1.1574, 4.5073, -1.3910, 2, -0.3937, 0.9192 
-0.7908, 4.5073, -1.3910, 2, -0.3937, 0.9192 
-0.4243, 4.5073, -1.3910, 1, -0.3937, 0.9192 
-0.0577, 4.5073, -1.3910, 2, -0.3937, 0.9192 
0.3089, 4.5073, -1.3910, 2, -0.3937, 0.9192 
0.6755, 4.5073, -1.3910, 2, -0.3937, 0.9192 
1.0421, 4.5073, -1.3910, 2, -0.3937, 0.9192 
1.4087, 4.5073, -1.3910, 2, -0.3937, 0.9192 
1.7752, 4.5073, -1.3910, 2, -0.3937, 0.9192 
2.1418, 4.5073, -1.3910, 1, -0.3937, 0.9192 
2.5084, 4.5073, -1.3910, 2, -0.3937, 0.9192 
2.8750, 4.5073, -1.3910, 2, -0.3937, 0.9192 
3.2416, 4.5073, -1.3910, 2, -0.3937, 0.9192 
3.6082, -2.7135, 3.6082, 2, -0.2361, -0.9717 
3.9748, 4.5073, -1.3910, 2, -0.3937, 0.9192 
