bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9975,  NaN, 1, 0.9424, 0.3344 
-222.0000,  NaN, 0.0326, 1, -0.6542, -0.7563 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.4558, 0.0779, 2, -0.4103, -0.9119 
0.1286, -0.3205, 0.1286, 1, -0.2978, -0.9546 
0.1794, -0.1598, 0.1794, 1, -0.1668, -0.9860 
0.2301, 0.2907, 0.2301, 1, 0.1212, -0.9926 
0.2808, 0.6884, 0.2808, 2, 0.3559, -0.9345 
0.3315, 0.9033, 0.3315, 1, 0.4938, -0.8696 
0.3823, 1.1523, 0.3823, 2, 0.6547, -0.7559 
0.4330, 1.3626, 0.4330, 1, 0.7853, -0.6191 
0.4837, 1.5337, 0.4837, 2, 0.8777, -0.4792 
0.5345, 1.6267, 0.5345, 1, 0.9282, -0.3721 
0.5852, 1.7430, 0.5852, 1, 0.9713, -0.2378 
0.6359, 1.8287, 0.6359, 1, 0.9952, -0.0977 
0.6866, 1.9229, 0.6866, 1, 0.9990, 0.0436 
0.7374, 1.9641, 0.7374, 1, 0.9891, 0.1470 
0.7881, 1.9975, 0.7871, 1, 0.9427, 0.3337 
0.8388, 1.9975, 0.7873, 2, 0.9424, 0.3344 
0.8895, 1.9975, 0.7873, 2, 0.9425, 0.3343 
0.9403, 1.9975, 0.7873, 2, 0.9424, 0.3344 
0.9910, 1.9975, 0.7873, 1, 0.9424, 0.3344 
