bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8642,  NaN, 1, 0.9189, 0.3945 
-222.0000,  NaN, -0.0945, 2, -0.6318, -0.7751 
0.0272, -0.3664, 0.0272, 1, -0.2858, -0.9583 
0.0779, -0.1507, 0.0779, 1, -0.1183, -0.9930 
0.1286, 0.0308, 0.1286, 1, 0.0232, -0.9997 
0.1794, 0.1617, 0.1794, 1, 0.1175, -0.9931 
0.2301, 0.4299, 0.2301, 1, 0.2900, -0.9570 
0.2808, 0.6808, 0.2808, 1, 0.4541, -0.8909 
0.3315, 0.8261, 0.3315, 1, 0.5399, -0.8418 
0.3823, 0.9761, 0.3823, 1, 0.6232, -0.7821 
0.4330, 1.1111, 0.4330, 1, 0.7082, -0.7060 
0.4837, 1.2553, 0.4837, 1, 0.7971, -0.6039 
0.5345, 1.3987, 0.5345, 2, 0.8651, -0.5016 
0.5852, 1.4645, 0.5852, 1, 0.9048, -0.4259 
0.6359, 1.5305, 0.6359, 1, 0.9344, -0.3564 
0.6866, 1.5983, 0.6866, 1, 0.9601, -0.2798 
0.7374, 1.7406, 0.7374, 2, 0.9927, -0.1207 
0.7881, 1.7963, 0.7881, 1, 0.9997, -0.0226 
0.8388, 1.8203, 0.8388, 1, 0.9986, 0.0529 
0.8895, 1.8337, 0.8895, 1, 0.9884, 0.1516 
0.9403, 1.8527, 0.9403, 1, 0.9616, 0.2743 
0.9910, 1.8642, 0.9477, 2, 0.9189, 0.3945 
