bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7602,  NaN, 1, -0.7808, -0.6247 
-222.0000,  NaN, -3.2925, 1, 0.9777, -0.2099 
-3.1899, -1.3649, -3.1899, 1, 0.8957, -0.4446 
-2.8012, -0.1866, -2.8012, 1, 0.7433, -0.6689 
-2.4125, 0.6372, -2.4125, 1, 0.6180, -0.7862 
-2.0238, 1.3019, -2.0238, 1, 0.4888, -0.8724 
-1.6351, 1.8668, -1.6351, 1, 0.3511, -0.9363 
-1.2464, 2.3470, -1.2464, 1, 0.2308, -0.9730 
-0.8577, 2.7699, -0.8577, 1, 0.1040, -0.9946 
-0.4690, 3.1425, -0.4690, 1, -0.0089, -1.0000 
-0.0803, 3.4694, -0.0803, 1, -0.1264, -0.9920 
0.3083, 3.7659, 0.3083, 1, -0.2186, -0.9758 
0.6970, 4.0248, 0.6970, 1, -0.3207, -0.9472 
1.0857, 4.2459, 1.0857, 1, -0.4002, -0.9164 
1.4744, 4.4333, 1.4744, 1, -0.4889, -0.8723 
1.8631, 4.5787, 1.8631, 1, -0.5780, -0.8160 
2.2518, 4.6888, 2.2516, 1, -0.6538, -0.7567 
2.6405, 4.7381, 2.5108, 2, -0.7130, -0.7011 
3.0292, 4.7602, 2.8480, 1, -0.7808, -0.6248 
3.4179, 4.7602, 2.8480, 1, -0.7808, -0.6248 
3.8066, 4.7602, 2.8480, 1, -0.7808, -0.6248 
4.1953, 4.7602, 2.8480, 1, -0.7808, -0.6247 
