bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1371,  NaN, 1, 0.9826, -0.1856 
-222.0000,  NaN, -2.8210, 1, 0.5096, -0.8604 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.9307, -2.5789, 1, 0.7866, -0.6174 
-2.2165, 1.0378, -2.2165, 2, 0.8970, -0.4420 
-1.8541, 1.1181, -1.8541, 2, 0.9540, -0.2998 
-1.4917, 1.1371, -1.5612, 1, 0.9826, -0.1856 
-1.1292, 1.1371, -1.5612, 1, 0.9826, -0.1856 
-0.7668, 1.1371, -1.5612, 1, 0.9826, -0.1856 
-0.4044, 1.1371, -1.5612, 1, 0.9826, -0.1856 
-0.0420, 1.1371, -1.5612, 1, 0.9826, -0.1856 
0.3205, 1.1371, -1.5612, 1, 0.9826, -0.1856 
0.6829, 1.1371, -1.5612, 2, 0.9826, -0.1856 
1.0453, 1.1371, -1.5612, 1, 0.9826, -0.1856 
1.4077, 1.1371, -1.5612, 2, 0.9826, -0.1856 
1.7701, 1.1371, -1.5612, 2, 0.9826, -0.1856 
2.1326, 1.1371, -1.5612, 1, 0.9826, -0.1856 
2.4950, 1.1371, -1.5612, 1, 0.9826, -0.1856 
2.8574, 1.1371, -1.5612, 1, 0.9826, -0.1856 
3.2198, 1.1371, -1.5612, 1, 0.9826, -0.1856 
3.5822, 1.1371, -1.5612, 1, 0.9826, -0.1856 
3.9447, 1.1371, -1.5612, 2, 0.9826, -0.1856 
