bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7819,  NaN, 1, -0.7395, -0.6732 
-222.0000,  NaN, -3.2963, 1, 0.9764, -0.2161 
-3.1899, -1.2479, -3.1899, 1, 0.8923, -0.4515 
-2.8012, -0.0166, -2.8012, 1, 0.7292, -0.6843 
-2.4125, 0.7631, -2.4125, 1, 0.5532, -0.8331 
-2.0238, 1.3804, -2.0238, 1, 0.4260, -0.9047 
-1.6351, 1.9163, -1.6351, 1, 0.3175, -0.9483 
-1.2464, 2.3980, -1.2464, 1, 0.2144, -0.9768 
-0.8577, 2.8274, -0.8577, 1, 0.0971, -0.9953 
-0.4690, 3.2090, -0.4690, 1, 0.0011, -1.0000 
-0.0803, 3.5525, -0.0803, 1, -0.1152, -0.9933 
0.3083, 3.8482, 0.3083, 1, -0.2172, -0.9761 
0.6970, 4.1126, 0.6970, 1, -0.3071, -0.9517 
1.0857, 4.3356, 1.0857, 1, -0.3988, -0.9170 
1.4744, 4.5146, 1.4743, 1, -0.4867, -0.8736 
1.8631, -1.8180, 1.8631, 2, -0.1255, 0.9921 
2.2518, 4.7401, 2.2518, 1, -0.6491, -0.7607 
2.6405, 4.7818, 2.6217, 1, -0.7353, -0.6777 
3.0292, 4.7819, 2.6383, 1, -0.7395, -0.6732 
3.4179, 4.7819, 2.6383, 2, -0.7395, -0.6732 
3.8066, 4.7819, 2.6383, 1, -0.7395, -0.6732 
4.1953, 4.7819, 2.6383, 2, -0.7395, -0.6732 
