bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 2.1011,  NaN, 1, 0.9577, 0.2879 
-222.0000,  NaN, 0.0902, 2, 0.1132, -0.9936 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.1286, 0.5448, 0.1286, 1, 0.2875, -0.9578 
0.1794, 0.8553, 0.1794, 2, 0.4859, -0.8740 
0.2301, 1.0653, 0.2301, 1, 0.6044, -0.7967 
0.2808, 1.3617, 0.2808, 2, 0.7684, -0.6400 
0.3315, 1.5011, 0.3315, 2, 0.8349, -0.5505 
0.3823, 1.5918, 0.3823, 1, 0.8817, -0.4719 
0.4330, 1.6936, 0.4330, 2, 0.9180, -0.3967 
0.4837, 1.7692, 0.4837, 1, 0.9418, -0.3361 
0.5345, 1.8301, 0.5345, 1, 0.9608, -0.2772 
0.5852, 1.8871, 0.5852, 1, 0.9797, -0.2006 
0.6359, 1.9555, 0.6359, 1, 0.9952, -0.0978 
0.6866, 2.0442, 0.6866, 1, 0.9977, 0.0677 
0.7374, -0.5283, 0.7374, 2, -0.9216, 0.3881 
0.7881, 2.1011, 0.7626, 1, 0.9577, 0.2879 
0.8388, 2.1011, 0.7626, 1, 0.9577, 0.2879 
0.8895, 2.1011, 0.7626, 1, 0.9577, 0.2879 
0.9403, 2.1011, 0.7626, 2, 0.9577, 0.2879 
0.9910, 2.1011, 0.7626, 1, 0.9577, 0.2879 
