bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9623,  NaN, 1, 0.9642, 0.2650 
-222.0000,  NaN, 0.0361, 1, -0.3031, -0.9530 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, 0.0116, 0.0779, 1, 0.0065, -1.0000 
0.1286, 0.2088, 0.1286, 2, 0.1470, -0.9891 
0.1794, 0.4313, 0.1794, 1, 0.2986, -0.9544 
0.2301, 0.7681, 0.2301, 2, 0.4625, -0.8866 
0.2808, 0.9253, 0.2808, 1, 0.5649, -0.8252 
0.3315, 1.0679, 0.3315, 1, 0.6526, -0.7577 
0.3823, 1.1709, 0.3823, 1, 0.7144, -0.6997 
0.4330, 1.2794, 0.4330, 2, 0.7769, -0.6297 
0.4837, 1.3696, 0.4837, 2, 0.8259, -0.5638 
0.5345, 1.4533, 0.5345, 2, 0.8686, -0.4956 
0.5852, 1.5417, 0.5852, 1, 0.9045, -0.4265 
0.6359, 1.6526, 0.6359, 1, 0.9435, -0.3315 
0.6866, 1.7737, 0.6866, 2, 0.9810, -0.1941 
0.7374, 1.8704, 0.7374, 1, 0.9997, -0.0263 
0.7881, 1.9570, 0.7881, 2, 0.9810, 0.1938 
0.8388, 1.9623, 0.8174, 2, 0.9643, 0.2650 
0.8895, 1.9623, 0.8174, 2, 0.9642, 0.2650 
0.9403, 1.9623, 0.8174, 2, 0.9642, 0.2650 
0.9910, 1.9623, 0.8174, 1, 0.9642, 0.2650 
