bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.4660,  NaN, 1, -0.3875, 0.9219 
-222.0000,  NaN, -3.1927, 1, 0.5566, 0.8308 
-2.9904, 3.7280, -2.9904, 1, 0.2326, 0.9726 
-2.6238, 4.1570, -2.6238, 1, -0.0038, 1.0000 
-2.2572, 4.3659, -2.2572, 2, -0.1702, 0.9854 
-1.8906, 4.4470, -1.8906, 1, -0.2948, 0.9556 
-1.5240, 4.4660, -1.6143, 2, -0.3875, 0.9219 
-1.1574, 4.4660, -1.6143, 1, -0.3875, 0.9219 
-0.7908, 4.4660, -1.6143, 2, -0.3875, 0.9219 
-0.4243, 4.4660, -1.6143, 2, -0.3875, 0.9219 
-0.0577, 4.4660, -1.6143, 1, -0.3875, 0.9219 
0.3089, 4.4660, -1.6143, 2, -0.3875, 0.9219 
0.6755, 4.4660, -1.6143, 2, -0.3875, 0.9219 
1.0421, 4.4660, -1.6143, 2, -0.3874, 0.9219 
1.4087, 4.4660, -1.6143, 2, -0.3875, 0.9219 
1.7752, 4.4660, -1.6143, 2, -0.3875, 0.9219 
2.1418, 4.4660, -1.6143, 2, -0.3875, 0.9219 
2.5084, 4.4660, -1.6143, 1, -0.3875, 0.9219 
2.8750, 4.4660, -1.6143, 1, -0.3875, 0.9219 
3.2416, 4.4660, -1.6143, 2, -0.3875, 0.9219 
3.6082, 4.4660, -1.6143, 2, -0.3875, 0.9219 
3.9748, 4.4660, -1.6143, 2, -0.3875, 0.9219 
