bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.6384,  NaN, 1, 0.6856, -0.7280 
-222.0000,  NaN, -0.7941, 1, 0.8401, -0.5425 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.6384, -0.7243, 2, 0.6856, -0.7279 
-0.5564, 3.6384, -0.7243, 2, 0.6856, -0.7280 
-0.4148, 3.6384, -0.7243, 2, 0.6856, -0.7280 
-0.2732, 3.6384, -0.7243, 2, 0.6856, -0.7280 
-0.1316, 3.6384, -0.7243, 2, 0.6856, -0.7280 
0.0100, 3.6384, -0.7243, 2, 0.6856, -0.7280 
0.1516, 3.6384, -0.7243, 1, 0.6856, -0.7280 
0.2932, 3.6384, -0.7243, 2, 0.6856, -0.7280 
0.4348, 3.6384, -0.7243, 2, 0.6856, -0.7280 
0.5764, 3.6384, -0.7243, 2, 0.6856, -0.7280 
0.7180, 3.6384, -0.7243, 2, 0.6856, -0.7280 
0.8596, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.0012, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.1428, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.2844, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.4260, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.5676, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.7092, 3.6384, -0.7243, 2, 0.6856, -0.7280 
1.8508, 3.6384, -0.7243, 2, 0.6856, -0.7280 
