bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1630,  NaN, 1, -0.8116, 0.5842 
-222.0000,  NaN, -3.3309, 1, -0.8124, 0.5832 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-3.0101, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-2.5977, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-2.1852, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-1.7728, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-1.3604, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-0.9479, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-0.5355, 1.1630, -3.3309, 1, -0.8116, 0.5842 
-0.1230, 1.1630, -3.3309, 1, -0.8116, 0.5842 
0.2894, 1.1630, -3.3309, 1, -0.8116, 0.5842 
0.7018, 1.1630, -3.3309, 1, -0.8116, 0.5842 
1.1143, 1.1630, -3.3309, 1, -0.8116, 0.5842 
1.5267, 1.1630, -3.3309, 1, -0.8116, 0.5842 
1.9391, 1.1630, -3.3309, 1, -0.8116, 0.5842 
2.3516, 1.1630, -3.3309, 1, -0.8116, 0.5842 
2.7640, 1.1630, -3.3309, 1, -0.8116, 0.5842 
3.1765, 1.1630, -3.3309, 1, -0.8116, 0.5842 
3.5889, 1.1630, -3.3309, 1, -0.8116, 0.5842 
4.0013, 1.1630, -3.3309, 1, -0.8116, 0.5842 
4.4138, 1.1630, -3.3309, 1, -0.8116, 0.5842 
