bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2985,  NaN, 1, -0.5297, 0.8482 
-222.0000,  NaN, -0.6271, 1, -0.6355, -0.7721 
-0.6133, 0.1590, -0.6133, 2, -0.7592, -0.6509 
-0.4959, 0.5639, -0.4959, 1, -0.9408, -0.3389 
-0.3785, 0.7857, -0.3785, 1, -0.9878, -0.1559 
-0.2611, 0.9345, -0.2611, 1, -1.0000, 0.0013 
-0.1436, 1.0056, -0.1436, 1, -0.9927, 0.1209 
-0.0262, 1.0628, -0.0262, 1, -0.9688, 0.2478 
0.0912, 1.1253, 0.0912, 1, -0.9305, 0.3662 
0.2086, 1.1831, 0.2086, 2, -0.8802, 0.4746 
0.3261, 1.2249, 0.3261, 1, -0.8296, 0.5584 
0.4435, 1.2634, 0.4435, 0, -0.7618, 0.6478 
0.5609, 1.2800, 0.5609, 1, -0.6833, 0.7302 
0.6783, 1.2955, 0.6783, 1, -0.5925, 0.8055 
0.7958, 1.2985, 0.7392, 1, -0.5297, 0.8482 
0.9132, 1.2985, 0.7392, 1, -0.5297, 0.8482 
1.0306, 1.2985, 0.7391, 1, -0.5297, 0.8482 
1.1481, 1.2985, 0.7392, 2, -0.5297, 0.8482 
1.2655, 1.2985, 0.7391, 1, -0.5297, 0.8482 
1.3829, 1.2985, 0.7392, 1, -0.5297, 0.8482 
1.5003, 1.2985, 0.7392, 1, -0.5297, 0.8482 
1.6178, 1.2985, 0.7391, 2, -0.5297, 0.8482 
