bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7226,  NaN, 1, -0.7486, -0.6630 
-222.0000,  NaN, -3.0770, 1, 0.9755, -0.2198 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.5358, -2.8012, 1, 0.8170, -0.5766 
-2.4125, 0.4488, -2.4125, 1, 0.6787, -0.7344 
-2.0238, 1.1886, -2.0238, 1, 0.5484, -0.8362 
-1.6351, 1.7899, -1.6351, 1, 0.4087, -0.9127 
-1.2464, 2.3053, -1.2464, 1, 0.2819, -0.9594 
-0.8577, 2.7606, -0.8577, 1, 0.1552, -0.9879 
-0.4690, 3.1684, -0.4690, 1, 0.0535, -0.9986 
-0.0803, 3.5426, -0.0803, 1, -0.0628, -0.9980 
0.3083, 3.8425, 0.3083, 1, -0.2175, -0.9761 
0.6970, 4.0874, 0.6970, 1, -0.3278, -0.9448 
1.0857, 4.3074, 1.0857, 1, -0.4133, -0.9106 
1.4744, 4.4892, 1.4744, 1, -0.5012, -0.8653 
1.8631, 4.6255, 1.8631, 2, -0.6091, -0.7931 
2.2518, 4.7052, 2.2518, 2, -0.6968, -0.7173 
2.6405, 4.7226, 2.5068, 1, -0.7486, -0.6631 
3.0292, 4.7226, 2.5069, 1, -0.7486, -0.6630 
3.4179, 4.7226, 2.5069, 1, -0.7486, -0.6630 
3.8066, 4.7226, 2.5067, 1, -0.7485, -0.6631 
4.1953, 4.7226, 2.5069, 1, -0.7486, -0.6630 
