bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9524,  NaN, 1, 0.9175, 0.3976 
-222.0000,  NaN, 0.0413, 2, -0.5742, -0.8187 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.2663, 0.0779, 1, -0.2188, -0.9758 
0.1286, -0.0805, 0.1286, 2, -0.0399, -0.9992 
0.1794, 0.2278, 0.1794, 1, 0.1543, -0.9880 
0.2301, 0.4695, 0.2301, 2, 0.3032, -0.9529 
0.2808, 0.6200, 0.2808, 1, 0.4209, -0.9071 
0.3315, 0.7803, 0.3315, 1, 0.5404, -0.8414 
0.3823, 0.9447, 0.3823, 2, 0.6379, -0.7702 
0.4330, 1.0878, 0.4330, 2, 0.7211, -0.6928 
0.4837, 1.1886, 0.4837, 1, 0.7713, -0.6365 
0.5345, 1.2827, 0.5345, 2, 0.8194, -0.5732 
0.5852, 1.3648, 0.5852, 1, 0.8603, -0.5098 
0.6359, 1.4452, 0.6359, 1, 0.8922, -0.4517 
0.6866, 1.5246, 0.6866, 2, 0.9295, -0.3688 
0.7374, 1.5936, 0.7374, 1, 0.9515, -0.3075 
0.7881, 1.6804, 0.7881, 1, 0.9741, -0.2260 
0.8388, 1.7909, 0.8388, 2, 0.9972, -0.0745 
0.8895, 1.9524, 0.8704, 2, 0.9176, 0.3976 
0.9403, 1.9524, 0.8704, 2, 0.9176, 0.3976 
0.9910, 1.9524, 0.8704, 2, 0.9176, 0.3976 
