bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2511,  NaN, 1, -0.3113, 0.9503 
-222.0000,  NaN, -0.6381, 1, -0.4822, -0.8761 
-0.6133, 0.1477, -0.6133, 2, -0.6866, -0.7270 
-0.4959, 0.3556, -0.4959, 1, -0.8786, -0.4776 
-0.3785, 0.5460, -0.3785, 2, -0.9545, -0.2982 
-0.2611, 0.6553, -0.2611, 1, -0.9842, -0.1768 
-0.1436, 0.7361, -0.1436, 1, -0.9984, -0.0564 
-0.0262, 0.8154, -0.0262, 1, -0.9979, 0.0655 
0.0912, 0.9134, 0.0912, 1, -0.9854, 0.1705 
0.2086, 0.9903, 0.2086, 1, -0.9614, 0.2753 
0.3261, 1.0538, 0.3261, 2, -0.9237, 0.3831 
0.4435, 1.1070, 0.4435, 2, -0.8755, 0.4832 
0.5609, 1.1512, 0.5609, 2, -0.8203, 0.5720 
0.6783, 1.1808, 0.6783, 1, -0.7674, 0.6411 
0.7958, 1.2172, 0.7958, 1, -0.6977, 0.7164 
0.9132, 1.2400, 0.9126, 2, -0.6122, 0.7907 
1.0306, 1.2401, 0.9189, 1, -0.6075, 0.7943 
1.1481, 1.2401, 0.9189, 2, -0.6075, 0.7943 
1.2655, 1.2511, 1.2328, 1, -0.3117, 0.9502 
1.3829, 1.2401, 0.9188, 2, -0.6076, 0.7943 
1.5003, 1.2515, 1.4214, 1, -0.0611, 0.9981 
1.6178, 1.2515, 1.4214, 1, -0.0610, 0.9981 
