bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.4366,  NaN, 1, -0.4693, 0.8831 
-222.0000,  NaN, -3.0267, 1, 0.5592, 0.8290 
-2.9904, 2.9878, -2.9904, 2, 0.4291, 0.9033 
-2.6238, 3.8730, -2.6238, 1, 0.1218, 0.9926 
-2.2572, 4.1741, -2.2572, 1, -0.0585, 0.9983 
-1.8906, 4.3342, -1.8906, 1, -0.2127, 0.9771 
-1.5240, 4.4141, -1.5240, 2, -0.3751, 0.9270 
-1.1574, 4.4366, -1.2260, 2, -0.4693, 0.8831 
-0.7908, 4.4366, -1.2260, 2, -0.4693, 0.8831 
-0.4243, 4.4366, -1.2260, 2, -0.4693, 0.8831 
-0.0577, 4.4366, -1.2260, 1, -0.4693, 0.8831 
0.3089, 4.4366, -1.2260, 1, -0.4693, 0.8831 
0.6755, 4.4366, -1.2260, 1, -0.4693, 0.8831 
1.0421, 4.4366, -1.2260, 1, -0.4693, 0.8831 
1.4087, 4.4366, -1.2260, 1, -0.4693, 0.8831 
1.7752, 4.4366, -1.2261, 2, -0.4693, 0.8831 
2.1418, 4.4366, -1.2260, 1, -0.4693, 0.8831 
2.5084, 4.4366, -1.2260, 2, -0.4693, 0.8831 
2.8750, 4.4366, -1.2260, 2, -0.4693, 0.8831 
3.2416, 4.4366, -1.2260, 1, -0.4693, 0.8831 
3.6082, 4.4366, -1.2260, 2, -0.4693, 0.8831 
3.9748, 4.4366, -1.2260, 2, -0.4693, 0.8831 
