bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7991,  NaN, 1, -0.7725, 0.6350 
-222.0000,  NaN, -2.7769, 1, 0.4036, 0.9149 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 1.0657, -2.5020, 1, 0.0306, 0.9995 
-2.1497, 1.2799, -2.1497, 1, -0.1722, 0.9851 
-1.7975, 1.4577, -1.7975, 2, -0.3392, 0.9407 
-1.4452, 1.5462, -1.4452, 1, -0.4643, 0.8857 
-1.0930, 1.6408, -1.0930, 1, -0.5745, 0.8185 
-0.7407, 1.7455, -0.7407, 2, -0.6712, 0.7413 
-0.3885, 1.7941, -0.3890, 1, -0.7412, 0.6713 
-0.0362, 1.7991, -0.2222, 1, -0.7725, 0.6350 
0.3160, 1.7991, -0.2223, 1, -0.7725, 0.6351 
0.6683, 1.7991, -0.2222, 1, -0.7725, 0.6350 
1.0205, 1.7991, -0.2222, 1, -0.7725, 0.6350 
1.3728, 1.7991, -0.2222, 1, -0.7725, 0.6350 
1.7250, 1.7991, -0.2222, 1, -0.7725, 0.6350 
2.0773, 1.7991, -0.2222, 1, -0.7725, 0.6350 
2.4295, 1.7991, -0.2222, 1, -0.7725, 0.6350 
2.7818, 1.7991, -0.2222, 1, -0.7725, 0.6350 
3.1340, 1.7991, -0.2224, 2, -0.7724, 0.6351 
3.4863, 1.7991, -0.2222, 2, -0.7725, 0.6350 
3.8385, 1.7991, -0.2222, 2, -0.7725, 0.6350 
