bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5335,  NaN, 1, -0.7360, 0.6770 
-222.0000,  NaN, -2.8526, 1, 0.3536, 0.9354 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 1.0824, -2.5020, 1, -0.0441, 0.9990 
-2.1497, 1.2551, -2.1497, 1, -0.2324, 0.9726 
-1.7975, 1.3742, -1.7975, 1, -0.3809, 0.9246 
-1.4452, 1.4627, -1.4452, 0, -0.4991, 0.8666 
-1.0930, 1.4899, -1.0930, 1, -0.5916, 0.8062 
-0.7407, 1.5107, -0.7407, 1, -0.6688, 0.7434 
-0.3885, 1.5335, -0.4261, 1, -0.7360, 0.6770 
-0.0362, 1.5335, -0.4260, 2, -0.7360, 0.6770 
0.3160, 1.5335, -0.4260, 2, -0.7360, 0.6770 
0.6683, 1.5335, -0.4260, 2, -0.7360, 0.6770 
1.0205, 1.5335, -0.4260, 1, -0.7360, 0.6770 
1.3728, 1.5335, -0.4260, 2, -0.7360, 0.6770 
1.7250, 1.5335, -0.4260, 2, -0.7360, 0.6770 
2.0773, 1.5335, -0.4260, 1, -0.7360, 0.6770 
2.4295, 1.5335, -0.4260, 2, -0.7360, 0.6770 
2.7818, 1.5335, -0.4260, 2, -0.7360, 0.6770 
3.1340, 1.5335, -0.4260, 2, -0.7360, 0.6770 
3.4863, 1.5335, -0.4260, 2, -0.7360, 0.6770 
3.8385, 1.5335, -0.4264, 2, -0.7359, 0.6770 
