bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.8822,  NaN, 1, -0.7543, -0.6565 
-222.0000,  NaN, -3.3352, 1, 0.9786, -0.2059 
-3.1899, -1.0812, -3.1899, 1, 0.8751, -0.4840 
-2.8012, 0.0224, -2.8012, 1, 0.6964, -0.7177 
-2.4125, 0.7677, -2.4125, 1, 0.5470, -0.8372 
-2.0238, 1.3791, -2.0238, 1, 0.4198, -0.9076 
-1.6351, 1.9040, -1.6351, 1, 0.3174, -0.9483 
-1.2464, 2.3808, -1.2464, 1, 0.2054, -0.9787 
-0.8577, 2.8100, -0.8577, 1, 0.1099, -0.9939 
-0.4690, 3.2042, -0.4690, 1, 0.0123, -0.9999 
-0.0803, 3.5495, -0.0803, 1, -0.1048, -0.9945 
0.3083, 3.8467, 0.3083, 1, -0.2051, -0.9787 
0.6970, 4.1083, 0.6970, 1, -0.2922, -0.9564 
1.0857, 4.3354, 1.0857, 1, -0.3748, -0.9271 
1.4744, 4.5313, 1.4744, 1, -0.4625, -0.8866 
1.8631, 4.6903, 1.8631, 1, -0.5432, -0.8396 
2.2518, 4.8142, 2.2518, 1, -0.6255, -0.7802 
2.6405, 4.8769, 2.6396, 2, -0.7236, -0.6902 
3.0292, 4.8822, 2.7939, 1, -0.7543, -0.6565 
3.4179, 4.8822, 2.7939, 1, -0.7543, -0.6565 
3.8066, 4.8822, 2.7939, 1, -0.7543, -0.6565 
4.1953, 4.8822, 2.7939, 1, -0.7543, -0.6565 
