bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6681,  NaN, 1, -0.8924, 0.4512 
-222.0000,  NaN, -2.8825, 1, 0.3607, 0.9327 
-2.8543, 0.8909, -2.8543, 1, 0.2412, 0.9705 
-2.5020, 1.2787, -2.5020, 1, -0.0985, 0.9951 
-2.1497, 1.4055, -2.1498, 2, -0.2618, 0.9651 
-1.7975, 1.4634, -1.7975, 1, -0.3846, 0.9231 
-1.4452, 1.5023, -1.4460, 0, -0.4941, 0.8694 
-1.0930, 1.5219, -1.0930, 1, -0.5785, 0.8157 
-0.7407, 1.5617, -0.7407, 1, -0.6642, 0.7475 
-0.3885, 1.6078, -0.3885, 2, -0.7449, 0.6672 
-0.0362, 1.6359, -0.0362, 1, -0.8067, 0.5910 
0.3160, 1.6619, 0.3160, 1, -0.8594, 0.5113 
0.6683, 1.6681, 0.5516, 1, -0.8924, 0.4512 
1.0205, 1.6681, 0.5516, 2, -0.8924, 0.4512 
1.3728, 1.6681, 0.5516, 1, -0.8924, 0.4512 
1.7250, 1.6681, 0.5516, 1, -0.8924, 0.4512 
2.0773, 1.6681, 0.5516, 1, -0.8924, 0.4512 
2.4295, 1.6681, 0.5516, 1, -0.8924, 0.4512 
2.7818, 1.6681, 0.5516, 1, -0.8924, 0.4512 
3.1340, 1.6681, 0.5516, 2, -0.8924, 0.4512 
3.4863, 1.6681, 0.5516, 2, -0.8924, 0.4512 
3.8385, 1.6681, 0.5516, 1, -0.8924, 0.4512 
