bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6199,  NaN, 1, -0.7611, 0.6486 
-222.0000,  NaN, -3.1412, 1, 0.4035, 0.9150 
-2.8543, 1.0886, -2.8543, 1, 0.0713, 0.9975 
-2.5020, 1.3360, -2.5020, 1, -0.1550, 0.9879 
-2.1497, 1.4765, -2.1497, 1, -0.3362, 0.9418 
-1.7975, 1.5658, -1.7975, 1, -0.4841, 0.8750 
-1.4452, 1.6138, -1.4460, 0, -0.5969, 0.8023 
-1.0930, 1.6140, -1.3974, 1, -0.6110, 0.7916 
-0.7407, 1.6199, -0.7909, 1, -0.7611, 0.6486 
-0.3885, 1.6199, -0.7908, 1, -0.7611, 0.6486 
-0.0362, 1.6199, -0.7912, 1, -0.7610, 0.6487 
0.3160, 1.6199, -0.7908, 1, -0.7611, 0.6486 
0.6683, 1.6199, -0.7909, 1, -0.7611, 0.6486 
1.0205, 1.6199, -0.7908, 2, -0.7611, 0.6486 
1.3728, 1.6199, -0.7910, 2, -0.7611, 0.6487 
1.7250, 1.6199, -0.7915, 2, -0.7610, 0.6488 
2.0773, 1.6199, -0.7908, 2, -0.7611, 0.6486 
2.4295, 1.6199, -0.7908, 2, -0.7611, 0.6486 
2.7818, 1.6199, -0.7908, 1, -0.7611, 0.6486 
3.1340, 1.6199, -0.7909, 2, -0.7611, 0.6486 
3.4863, 1.6199, -0.7908, 2, -0.7611, 0.6486 
3.8385, 1.6199, -0.7908, 1, -0.7611, 0.6486 
