bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8672,  NaN, 1, 0.9477, 0.3191 
-222.0000,  NaN, 0.1130, 1, -0.3906, -0.9206 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.1286, 0.0716, 0.1286, 2, -0.0188, -0.9998 
0.1794, 0.2818, 0.1794, 1, 0.1246, -0.9922 
0.2301, 0.4434, 0.2301, 2, 0.2670, -0.9637 
0.2808, 0.7111, 0.2808, 1, 0.4785, -0.8781 
0.3315, 0.9557, 0.3315, 1, 0.6391, -0.7692 
0.3823, 1.0982, 0.3823, 1, 0.7143, -0.6998 
0.4330, 1.2542, 0.4330, 1, 0.7835, -0.6214 
0.4837, 1.3985, 0.4837, 1, 0.8470, -0.5316 
0.5345, 1.5242, 0.5345, 2, 0.9104, -0.4136 
0.5852, 1.6592, 0.5852, 1, 0.9641, -0.2654 
0.6359, 1.7402, 0.6359, 1, 0.9872, -0.1592 
0.6866, 1.7772, 0.6866, 1, 0.9977, -0.0670 
0.7374, 1.8130, 0.7374, 1, 0.9989, 0.0479 
0.7881, 1.8480, 0.7881, 1, 0.9885, 0.1510 
0.8388, 0.6437, 0.8388, 2, -0.2482, 0.9687 
0.8895, 1.8672, 0.8420, 2, 0.9477, 0.3191 
0.9403, 1.8672, 0.8420, 2, 0.9477, 0.3191 
0.9910, 1.8672, 0.8420, 2, 0.9477, 0.3191 
