bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7099,  NaN, 1, -0.7512, -0.6601 
-222.0000,  NaN, -3.2373, 1, 0.9765, -0.2153 
-3.1899, -1.5371, -3.1899, 2, 0.9304, -0.3665 
-2.8012, -0.1905, -2.8012, 1, 0.7585, -0.6516 
-2.4125, 0.6507, -2.4125, 1, 0.6219, -0.7831 
-2.0238, 1.2959, -2.0238, 1, 0.4547, -0.8906 
-1.6351, 1.8185, -1.6351, 1, 0.3254, -0.9456 
-1.2464, 2.2762, -1.2464, 1, 0.2116, -0.9774 
-0.8577, 2.6957, -0.8577, 1, 0.1195, -0.9928 
-0.4690, 3.0808, -0.4690, 1, 0.0271, -0.9996 
-0.0803, 3.4235, -0.0803, 1, -0.0728, -0.9973 
0.3083, 3.7221, 0.3083, 1, -0.1855, -0.9826 
0.6970, 3.9818, 0.6970, 1, -0.2800, -0.9600 
1.0857, 4.2112, 1.0857, 1, -0.3583, -0.9336 
1.4744, 4.4151, 1.4744, 1, -0.4386, -0.8987 
1.8631, 4.5735, 1.8631, 2, -0.5545, -0.8322 
2.2518, 4.6714, 2.2517, 1, -0.6579, -0.7531 
2.6405, 4.7098, 2.6257, 1, -0.7474, -0.6643 
3.0292, 4.7099, 2.6419, 1, -0.7512, -0.6601 
3.4179, 4.7099, 2.6419, 1, -0.7512, -0.6601 
3.8066, 4.7099, 2.6419, 1, -0.7512, -0.6601 
4.1953, 4.7099, 2.6419, 2, -0.7512, -0.6601 
