bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2667,  NaN, 1, -0.4765, 0.8792 
-222.0000,  NaN, -0.5951, 1, -0.6022, -0.7983 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.5753, -0.4959, 2, -0.8861, -0.4635 
-0.3785, 0.7231, -0.3785, 1, -0.9674, -0.2532 
-0.2611, 0.8585, -0.2611, 1, -0.9963, -0.0863 
-0.1436, 0.9481, -0.1436, 1, -0.9987, 0.0513 
-0.0262, 1.0120, -0.0262, 1, -0.9823, 0.1871 
0.0912, 1.0817, 0.0912, 1, -0.9555, 0.2951 
0.2086, 1.1549, 0.2086, 2, -0.9135, 0.4068 
0.3261, 1.1971, 0.3253, 2, -0.8638, 0.5038 
0.4435, 1.2100, 0.4435, 1, -0.8227, 0.5685 
0.5609, 1.2160, 0.5566, 2, -0.7768, 0.6298 
0.6783, 1.2160, 0.5567, 2, -0.7767, 0.6298 
0.7958, 1.2263, 0.7958, 1, -0.6673, 0.7448 
0.9132, 1.2489, 0.9132, 2, -0.5897, 0.8076 
1.0306, 1.2659, 1.0305, 1, -0.5006, 0.8657 
1.1481, 1.2667, 1.0617, 1, -0.4767, 0.8791 
1.2655, 1.2667, 1.0620, 1, -0.4765, 0.8792 
1.3829, 1.2667, 1.0620, 1, -0.4765, 0.8792 
1.5003, 1.2667, 1.0620, 1, -0.4765, 0.8792 
1.6178, 1.2667, 1.0620, 2, -0.4765, 0.8792 
