bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9203,  NaN, 1, 0.7488, 0.6628 
-222.0000,  NaN, -3.0971, 1, 0.5001, -0.8659 
-2.9413, 0.5034, -2.9413, 2, 0.7321, -0.6812 
-2.5789, 0.6156, -2.5789, 1, 0.8667, -0.4988 
-2.2165, 0.7342, -2.2165, 1, 0.9314, -0.3639 
-1.8541, 0.8032, -1.8541, 1, 0.9722, -0.2343 
-1.4917, 0.8607, -1.4917, 1, 0.9929, -0.1191 
-1.1292, 0.8893, -1.1300, 0, 1.0000, 0.0072 
-0.7668, 0.8894, -1.1123, 1, 0.9999, 0.0139 
-0.4044, 0.8894, -1.1123, 1, 0.9999, 0.0139 
-0.0420, 0.8894, -1.1123, 1, 0.9999, 0.0139 
0.3205, 0.8894, -1.1123, 1, 0.9999, 0.0139 
0.6829, 0.8901, 0.6829, 1, 0.8309, 0.5564 
1.0453, 0.9190, 1.0451, 1, 0.7659, 0.6430 
1.4077, 0.9203, 1.1150, 1, 0.7488, 0.6628 
1.7701, 0.9203, 1.1150, 1, 0.7488, 0.6628 
2.1326, 0.8894, -1.1123, 1, 0.9999, 0.0139 
2.4950, 0.9203, 1.1150, 1, 0.7488, 0.6628 
2.8574, 0.9203, 1.1150, 2, 0.7488, 0.6628 
3.2198, 0.8894, -1.1123, 1, 0.9999, 0.0139 
3.5822, 0.8894, -1.1123, 1, 0.9999, 0.0139 
3.9447, 0.9203, 1.1150, 1, 0.7488, 0.6628 
