bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9263,  NaN, 1, 0.4336, 0.9011 
-222.0000,  NaN, -3.2287, 1, 0.5045, -0.8634 
-2.9413, 0.4364, -2.9413, 2, 0.8212, -0.5706 
-2.5789, 0.5725, -2.5789, 1, 0.9183, -0.3959 
-2.2165, 0.6637, -2.2165, 1, 0.9702, -0.2422 
-1.8541, 0.7460, -1.8541, 1, 0.9941, -0.1084 
-1.4917, 0.8126, -1.4917, 1, 1.0000, 0.0081 
-1.1292, 0.8400, -1.1798, 1, 0.9947, 0.1032 
-0.7668, 0.8400, -1.1798, 1, 0.9947, 0.1032 
-0.4044, 0.8400, -1.1797, 1, 0.9947, 0.1032 
-0.0420, 0.8400, -1.1798, 1, 0.9947, 0.1032 
0.3205, 0.8400, -1.1798, 2, 0.9947, 0.1032 
0.6829, 0.8400, -1.1797, 1, 0.9947, 0.1032 
1.0453, 0.8400, -1.1798, 1, 0.9947, 0.1032 
1.4077, 0.8495, 1.4075, 1, 0.6862, 0.7274 
1.7701, 0.8695, 1.7701, 1, 0.6063, 0.7953 
2.1326, 0.9043, 2.1323, 2, 0.5097, 0.8603 
2.4950, 0.9263, 2.4333, 1, 0.4356, 0.9002 
2.8574, 0.9255, 2.3802, 1, 0.4494, 0.8933 
3.2198, 0.9263, 2.4409, 1, 0.4336, 0.9011 
3.5822, 0.8400, -1.1798, 1, 0.9947, 0.1032 
3.9447, 0.9263, 2.4409, 1, 0.4336, 0.9011 
