bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.6708,  NaN, 1, -0.7536, -0.6574 
-222.0000,  NaN, -3.0887, 1, 0.9754, -0.2203 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.4558, -2.8012, 1, 0.8215, -0.5702 
-2.4125, 0.4942, -2.4125, 1, 0.6703, -0.7421 
-2.0238, 1.2040, -2.0238, 1, 0.5366, -0.8438 
-1.6351, 1.7914, -1.6351, 1, 0.3963, -0.9181 
-1.2464, 2.2940, -1.2464, 1, 0.2790, -0.9603 
-0.8577, 2.7446, -0.8577, 1, 0.1657, -0.9862 
-0.4690, 3.1505, -0.4690, 1, 0.0268, -0.9996 
-0.0803, 3.4941, -0.0803, 1, -0.1253, -0.9921 
0.3083, 3.7819, 0.3083, 1, -0.2370, -0.9715 
0.6970, 4.0368, 0.6970, 1, -0.3210, -0.9471 
1.0857, 4.2605, 1.0857, 1, -0.4142, -0.9102 
1.4744, 4.4406, 1.4743, 1, -0.5061, -0.8625 
1.8631, 4.5782, 1.8631, 1, -0.5919, -0.8060 
2.2518, 4.6552, 2.2515, 1, -0.6878, -0.7259 
2.6405, 4.6708, 2.5249, 1, -0.7535, -0.6575 
3.0292, 4.6708, 2.5252, 1, -0.7536, -0.6574 
3.4179, 4.6708, 2.5252, 1, -0.7536, -0.6574 
3.8066, 4.6708, 2.5252, 1, -0.7536, -0.6574 
4.1953, 4.6708, 2.5252, 2, -0.7536, -0.6574 
