bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9950,  NaN, 1, 0.9627, 0.2707 
-222.0000,  NaN, 0.1640, 2, -0.5542, -0.8324 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.1794, -0.3678, 0.1794, 2, -0.4662, -0.8847 
0.2301, -0.2140, 0.2301, 1, -0.3134, -0.9496 
0.2808, 0.8315, 0.2808, 2, 0.4506, -0.8927 
0.3315, 0.9966, 0.3315, 1, 0.5789, -0.8154 
0.3823, 1.1845, 0.3823, 1, 0.7096, -0.7046 
0.4330, 1.4258, 0.4330, 2, 0.8249, -0.5653 
0.4837, 1.5861, 0.4837, 2, 0.9012, -0.4334 
0.5345, 1.7402, 0.5345, 1, 0.9605, -0.2782 
0.5852, 1.8622, 0.5852, 1, 0.9932, -0.1165 
0.6359, 1.9053, 0.6359, 1, 0.9998, -0.0224 
0.6866, 1.9534, 0.6866, 2, 0.9966, 0.0826 
0.7374, 1.9899, 0.7374, 2, 0.9763, 0.2163 
0.7881, 1.9950, 0.7564, 2, 0.9627, 0.2707 
0.8388, 1.9950, 0.7564, 1, 0.9627, 0.2707 
0.8895, 1.9950, 0.7564, 2, 0.9627, 0.2707 
0.9403, 1.9950, 0.7564, 2, 0.9627, 0.2707 
0.9910, 1.9950, 0.7564, 2, 0.9627, 0.2707 
