bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1712,  NaN, 1, -0.4155, 0.9096 
-222.0000,  NaN, -0.6304, 1, -0.5282, -0.8491 
-0.6133, 0.2062, -0.6133, 2, -0.7318, -0.6815 
-0.4959, 0.4933, -0.4959, 1, -0.9088, -0.4173 
-0.3785, 0.6490, -0.3785, 1, -0.9641, -0.2654 
-0.2611, 0.7627, -0.2611, 1, -0.9936, -0.1126 
-0.1436, 0.8617, -0.1436, 1, -0.9989, 0.0466 
-0.0262, 0.9268, -0.0262, 1, -0.9886, 0.1503 
0.0912, 0.9841, 0.0912, 1, -0.9670, 0.2547 
0.2086, 1.0322, 0.2086, 1, -0.9316, 0.3635 
0.3261, 1.0748, 0.3261, 0, -0.8853, 0.4651 
0.4435, 1.0866, 0.4435, 1, -0.8373, 0.5468 
0.5609, 1.0970, 0.5609, 1, -0.7883, 0.6153 
0.6783, 1.1149, 0.6783, 1, -0.7143, 0.6998 
0.7958, 1.1291, 0.7958, 1, -0.6211, 0.7837 
0.9132, 1.1558, 0.9132, 2, -0.5184, 0.8551 
1.0306, 1.1712, 1.0282, 2, -0.4167, 0.9091 
1.1481, 1.1712, 1.0294, 1, -0.4155, 0.9096 
1.2655, 1.1712, 1.0294, 2, -0.4155, 0.9096 
1.3829, 1.1712, 1.0294, 1, -0.4155, 0.9096 
1.5003, 1.1712, 1.0294, 2, -0.4155, 0.9096 
1.6178, 1.1712, 1.0294, 1, -0.4155, 0.9096 
