bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5543,  NaN, 1, 0.1233, -0.9924 
-222.0000,  NaN, -1.8634, 1, 0.0289, -0.9996 
-1.8087, 1.5543, -1.8517, 2, 0.1233, -0.9924 
-1.5653, 1.5543, -1.8517, 1, 0.1233, -0.9924 
-1.3219, 1.5543, -1.8518, 2, 0.1232, -0.9924 
-1.0785, 1.5543, -1.8517, 2, 0.1233, -0.9924 
-0.8351, 1.5543, -1.8517, 1, 0.1233, -0.9924 
-0.5917, 1.5543, -1.8517, 1, 0.1233, -0.9924 
-0.3483, 1.5543, -1.8517, 1, 0.1233, -0.9924 
-0.1049, 1.5543, -1.8517, 1, 0.1233, -0.9924 
0.1385, 1.5543, -1.8517, 1, 0.1233, -0.9924 
0.3819, 1.5543, -1.8517, 1, 0.1233, -0.9924 
0.6253, 1.5543, -1.8517, 1, 0.1233, -0.9924 
0.8687, 1.5543, -1.8517, 1, 0.1233, -0.9924 
1.1121, 1.5543, -1.8517, 2, 0.1233, -0.9924 
1.3555, 1.5543, -1.8517, 1, 0.1233, -0.9924 
1.5989, 1.5543, -1.8517, 2, 0.1232, -0.9924 
1.8423, 1.5543, -1.8517, 1, 0.1233, -0.9924 
2.0857, 1.5543, -1.8517, 1, 0.1233, -0.9924 
2.3291, 1.5543, -1.8517, 1, 0.1233, -0.9924 
2.5725, 1.5543, -1.8517, 1, 0.1233, -0.9924 
2.8159, 1.5543, -1.8517, 1, 0.1233, -0.9924 
