bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.6952,  NaN, 1, 0.7278, -0.6858 
-222.0000,  NaN, -0.7802, 1, 0.8850, -0.4655 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.6727, -0.6980, 1, 0.7777, -0.6286 
-0.5564, 3.6952, -0.6529, 1, 0.7278, -0.6858 
-0.4148, 3.6952, -0.6529, 2, 0.7278, -0.6858 
-0.2732, 3.6952, -0.6529, 1, 0.7278, -0.6858 
-0.1316, 3.6952, -0.6529, 1, 0.7278, -0.6858 
0.0100, 3.6952, -0.6529, 2, 0.7278, -0.6858 
0.1516, 3.6952, -0.6529, 2, 0.7278, -0.6858 
0.2932, 3.6952, -0.6529, 1, 0.7278, -0.6858 
0.4348, 3.6952, -0.6529, 2, 0.7278, -0.6858 
0.5764, 3.6952, -0.6529, 1, 0.7278, -0.6858 
0.7180, 3.6952, -0.6529, 1, 0.7278, -0.6858 
0.8596, 3.6952, -0.6529, 1, 0.7278, -0.6858 
1.0012, 3.6952, -0.6529, 1, 0.7278, -0.6858 
1.1428, 3.6952, -0.6529, 1, 0.7278, -0.6858 
1.2844, 3.6952, -0.6529, 1, 0.7278, -0.6858 
1.4260, 3.6952, -0.6529, 1, 0.7278, -0.6858 
1.5676, 3.6952, -0.6529, 2, 0.7278, -0.6858 
1.7092, 3.6952, -0.6529, 2, 0.7278, -0.6858 
1.8508, 3.6952, -0.6529, 1, 0.7278, -0.6858 
