bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1646,  NaN, 1, 0.9066, 0.4219 
-222.0000,  NaN, -3.0149, 1, 0.4855, -0.8743 
-2.9413, 0.6544, -2.9413, 2, 0.6461, -0.7633 
-2.5789, 0.7387, -2.5789, 1, 0.8532, -0.5215 
-2.2165, 0.8049, -2.2165, 1, 0.9290, -0.3702 
-1.8541, 0.8642, -1.8541, 1, 0.9692, -0.2462 
-1.4917, 0.9360, -1.4917, 1, 0.9928, -0.1196 
-1.1292, 1.0256, -1.1292, 1, 0.9999, 0.0165 
-0.7668, 1.0876, -0.7668, 2, 0.9920, 0.1264 
-0.4044, 1.1252, -0.4044, 2, 0.9734, 0.2290 
-0.0420, 1.1504, -0.0420, 1, 0.9488, 0.3157 
0.3205, 1.1646, 0.3116, 2, 0.9067, 0.4218 
0.6829, 1.1646, 0.3120, 1, 0.9066, 0.4219 
1.0453, 1.1646, 0.3120, 2, 0.9066, 0.4219 
1.4077, 1.1646, 0.3120, 2, 0.9066, 0.4219 
1.7701, 1.1646, 0.3119, 2, 0.9066, 0.4219 
2.1326, 1.1646, 0.3120, 2, 0.9066, 0.4219 
2.4950, 1.1646, 0.3120, 1, 0.9066, 0.4219 
2.8574, 1.1646, 0.3120, 1, 0.9066, 0.4219 
3.2198, 1.1646, 0.3120, 1, 0.9066, 0.4219 
3.5822, 1.1646, 0.3120, 1, 0.9066, 0.4219 
3.9447, 1.1646, 0.3120, 2, 0.9066, 0.4219 
