bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.8859,  NaN, 1, -0.7352, -0.6778 
-222.0000,  NaN, -3.2280, 1, 0.9732, -0.2302 
-3.1899, -1.4932, -3.1899, 1, 0.9310, -0.3650 
-2.8012, -0.0919, -2.8012, 1, 0.7591, -0.6509 
-2.4125, 0.7157, -2.4125, 1, 0.6050, -0.7962 
-2.0238, 1.3473, -2.0238, 1, 0.4760, -0.8795 
-1.6351, 1.9021, -1.6351, 1, 0.3700, -0.9290 
-1.2464, 2.3909, -1.2464, 1, 0.2630, -0.9648 
-0.8577, 2.8271, -0.8577, 1, 0.1644, -0.9864 
-0.4690, 3.2227, -0.4690, 1, 0.0681, -0.9977 
-0.0803, 3.5730, -0.0803, 1, -0.0414, -0.9991 
0.3083, 3.8848, 0.3083, 1, -0.1402, -0.9901 
0.6970, 4.1617, 0.6970, 1, -0.2304, -0.9731 
1.0857, 4.3997, 1.0857, 1, -0.3376, -0.9413 
1.4744, 4.5971, 1.4744, 2, -0.4462, -0.8949 
1.8631, 4.7507, 1.8631, 1, -0.5423, -0.8402 
2.2518, 4.8522, 2.2518, 2, -0.6533, -0.7571 
2.6405, 4.8859, 2.5812, 1, -0.7352, -0.6778 
3.0292, 4.8859, 2.5813, 1, -0.7352, -0.6778 
3.4179, 4.8859, 2.5812, 1, -0.7352, -0.6779 
3.8066, 0.9976, 3.8066, 1, -0.7296, 0.6839 
4.1953, 4.8859, 2.5813, 2, -0.7352, -0.6778 
