bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9798,  NaN, 1, 0.9160, 0.4011 
-222.0000,  NaN, 0.1112, 1, -0.2969, -0.9549 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.1286, -0.1865, 0.1286, 2, -0.1551, -0.9879 
0.1794, -0.0270, 0.1794, 2, -0.0196, -0.9998 
0.2301, 0.1323, 0.2301, 1, 0.1078, -0.9942 
0.2808, 0.2592, 0.2808, 1, 0.2216, -0.9751 
0.3315, 0.4933, 0.3315, 2, 0.3663, -0.9305 
0.3823, 0.6818, 0.3823, 1, 0.4665, -0.8845 
0.4330, -0.5032, 0.4330, 2, -0.9258, 0.3780 
0.4837, 1.2549, 0.4837, 1, 0.7689, -0.6393 
0.5345, 1.3620, 0.5345, 2, 0.8242, -0.5664 
0.5852, 1.4775, 0.5852, 2, 0.8815, -0.4723 
0.6359, -0.0228, 0.6359, 1, -0.6904, 0.7234 
0.6866, 1.6343, 0.6866, 2, 0.9444, -0.3287 
0.7374, 1.6816, 0.7374, 1, 0.9651, -0.2619 
0.7881, 1.7232, 0.7881, 2, 0.9819, -0.1893 
0.8388, 1.7696, 0.8388, 1, 0.9938, -0.1108 
0.8895, 1.0543, 0.8895, 2, -0.0251, 0.9997 
0.9403, 1.9798, 0.9027, 1, 0.9160, 0.4011 
0.9910, 1.9798, 0.9027, 2, 0.9160, 0.4011 
