bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6416,  NaN, 1, -0.9137, 0.4064 
-222.0000,  NaN, -2.7032, 1, 0.4390, 0.8985 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 0.9043, -2.5020, 1, 0.1159, 0.9933 
-2.1497, 1.1553, -2.1497, 1, -0.1462, 0.9893 
-1.7975, 1.2984, -1.7975, 2, -0.3175, 0.9482 
-1.4452, 1.3897, -1.4452, 2, -0.4456, 0.8952 
-1.0930, 1.4807, -1.0930, 1, -0.5611, 0.8277 
-0.7407, 1.5562, -0.7407, 1, -0.6646, 0.7472 
-0.3885, 1.5995, -0.3885, 2, -0.7566, 0.6539 
-0.0362, 1.6243, -0.0362, 1, -0.8256, 0.5643 
0.3160, 1.6384, 0.3149, 1, -0.8849, 0.4657 
0.6683, 1.6416, 0.5186, 1, -0.9137, 0.4064 
1.0205, 1.6416, 0.5186, 1, -0.9137, 0.4064 
1.3728, 1.6416, 0.5186, 2, -0.9137, 0.4064 
1.7250, 1.6416, 0.5186, 2, -0.9137, 0.4064 
2.0773, 1.6416, 0.5186, 1, -0.9137, 0.4064 
2.4295, 1.6416, 0.5186, 2, -0.9137, 0.4064 
2.7818, 1.6416, 0.5186, 1, -0.9137, 0.4064 
3.1340, 1.6416, 0.5186, 2, -0.9137, 0.4064 
3.4863, 1.6416, 0.5186, 2, -0.9137, 0.4064 
3.8385, 1.6416, 0.5186, 2, -0.9137, 0.4064 
