bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.7965,  NaN, 1, 0.6529, -0.7574 
-222.0000,  NaN, -0.5906, 1, 1.0000, -0.0058 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.5564, 3.7620, -0.5567, 2, 0.7616, -0.6481 
-0.4148, 3.7965, -0.4351, 1, 0.6529, -0.7574 
-0.2732, 3.7965, -0.4351, 1, 0.6529, -0.7574 
-0.1316, 3.7965, -0.4351, 2, 0.6529, -0.7574 
0.0100, 3.7965, -0.4351, 1, 0.6529, -0.7574 
0.1516, 3.7965, -0.4351, 1, 0.6529, -0.7574 
0.2932, 3.7965, -0.4351, 2, 0.6529, -0.7574 
0.4348, 3.7965, -0.4351, 2, 0.6529, -0.7574 
0.5764, 3.7965, -0.4351, 1, 0.6529, -0.7574 
0.7180, 3.7965, -0.4351, 1, 0.6529, -0.7574 
0.8596, 3.7965, -0.4351, 2, 0.6529, -0.7574 
1.0012, 3.7965, -0.4351, 1, 0.6529, -0.7574 
1.1428, 3.7965, -0.4351, 1, 0.6529, -0.7574 
1.2844, 3.7965, -0.4351, 2, 0.6529, -0.7574 
1.4260, 3.7965, -0.4351, 2, 0.6529, -0.7574 
1.5676, 3.7965, -0.4351, 2, 0.6529, -0.7574 
1.7092, 3.7965, -0.4351, 1, 0.6529, -0.7574 
1.8508, 3.7965, -0.4351, 1, 0.6529, -0.7574 
