bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9473,  NaN, 1, 0.9613, 0.2756 
-222.0000,  NaN, 0.0345, 2, -0.5169, -0.8560 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.1984, 0.0779, 1, -0.2612, -0.9653 
0.1286, 0.1186, 0.1286, 1, 0.0038, -1.0000 
0.1794, 0.4384, 0.1794, 1, 0.2394, -0.9709 
0.2301, 0.6245, 0.2301, 1, 0.3402, -0.9404 
0.2808, 0.9383, 0.2808, 2, 0.5398, -0.8418 
0.3315, 1.1541, 0.3315, 2, 0.6843, -0.7292 
0.3823, 1.2656, 0.3823, 2, 0.7453, -0.6668 
0.4330, 1.3326, 0.4330, 1, 0.7805, -0.6252 
0.4837, 1.3924, 0.4837, 1, 0.8139, -0.5810 
0.5345, 1.4513, 0.5345, 1, 0.8481, -0.5299 
0.5852, 1.5200, 0.5852, 1, 0.8849, -0.4659 
0.6359, 1.6306, 0.6359, 2, 0.9344, -0.3563 
0.6866, 1.7195, 0.6866, 1, 0.9667, -0.2560 
0.7374, 1.8228, 0.7374, 1, 0.9935, -0.1135 
0.7881, 1.8780, 0.7881, 1, 0.9997, -0.0236 
0.8388, 1.9163, 0.8388, 2, 0.9985, 0.0548 
0.8895, 1.9381, 0.8895, 1, 0.9898, 0.1423 
0.9403, 1.9473, 0.9375, 2, 0.9614, 0.2750 
0.9910, 1.9473, 0.9377, 1, 0.9613, 0.2756 
