bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.3551,  NaN, 1, -0.4214, 0.9069 
-222.0000,  NaN, -2.9904, 1, 0.5885, 0.8085 
-2.9904, 2.2819, -2.9904, 2, 0.5851, 0.8110 
-2.6238, 3.6897, -2.6238, 1, 0.1469, 0.9892 
-2.2572, 3.9970, -2.2572, 1, -0.0321, 0.9995 
-1.8906, 4.2251, -1.8906, 1, -0.1694, 0.9856 
-1.5240, 4.3271, -1.5240, 2, -0.3034, 0.9529 
-1.1574, 4.3550, -1.1614, 0, -0.4137, 0.9104 
-0.7908, 4.3551, -1.1359, 1, -0.4214, 0.9069 
-0.4243, 4.3551, -1.1359, 2, -0.4214, 0.9069 
-0.0577, 4.3551, -1.1360, 2, -0.4214, 0.9069 
0.3089, 4.3551, -1.1359, 1, -0.4214, 0.9069 
0.6755, 4.3551, -1.1359, 1, -0.4214, 0.9069 
1.0421, 4.3551, -1.1359, 1, -0.4214, 0.9069 
1.4087, 4.3551, -1.1359, 2, -0.4214, 0.9069 
1.7752, 4.3551, -1.1359, 2, -0.4214, 0.9069 
2.1418, 4.3551, -1.1359, 2, -0.4214, 0.9069 
2.5084, 4.3551, -1.1359, 1, -0.4214, 0.9069 
2.8750, 4.3551, -1.1359, 1, -0.4214, 0.9069 
3.2416, 4.3551, -1.1359, 1, -0.4214, 0.9069 
3.6082, 4.3551, -1.1359, 1, -0.4214, 0.9069 
3.9748, 4.3551, -1.1359, 1, -0.4214, 0.9069 
