bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.8242,  NaN, 1, 0.7559, -0.6547 
-222.0000,  NaN, -0.8082, 1, 0.8843, -0.4669 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.8242, -0.7167, 1, 0.7559, -0.6547 
-0.5564, 3.8242, -0.7167, 1, 0.7559, -0.6547 
-0.4148, 3.8242, -0.7167, 1, 0.7559, -0.6547 
-0.2732, 3.8242, -0.7167, 1, 0.7559, -0.6547 
-0.1316, 3.8242, -0.7167, 2, 0.7559, -0.6547 
0.0100, 3.8242, -0.7167, 2, 0.7559, -0.6547 
0.1516, 3.8242, -0.7167, 1, 0.7559, -0.6547 
0.2932, 3.8242, -0.7167, 2, 0.7559, -0.6547 
0.4348, 3.8242, -0.7167, 1, 0.7559, -0.6547 
0.5764, 3.8242, -0.7167, 2, 0.7559, -0.6547 
0.7180, 3.8242, -0.7167, 1, 0.7559, -0.6547 
0.8596, 3.8242, -0.7167, 1, 0.7559, -0.6547 
1.0012, 3.8242, -0.7167, 1, 0.7559, -0.6547 
1.1428, 3.8242, -0.7167, 2, 0.7559, -0.6547 
1.2844, 3.8242, -0.7167, 2, 0.7559, -0.6547 
1.4260, 3.8242, -0.7167, 1, 0.7559, -0.6547 
1.5676, 3.8242, -0.7167, 1, 0.7559, -0.6547 
1.7092, 3.8242, -0.7167, 1, 0.7559, -0.6547 
1.8508, 3.8242, -0.7167, 1, 0.7559, -0.6547 
