bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1306,  NaN, 1, -0.7654, 0.6436 
-222.0000,  NaN, -3.6078, 1, -0.8561, 0.5168 
-3.4226, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-3.0101, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-2.5977, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-2.1852, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-1.7728, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-1.3604, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-0.9479, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-0.5355, 1.1306, -3.5820, 2, -0.7654, 0.6436 
-0.1230, 1.1306, -3.5820, 2, -0.7654, 0.6435 
0.2894, 1.1306, -3.5820, 2, -0.7654, 0.6436 
0.7018, 1.1306, -3.5820, 0, -0.7654, 0.6436 
1.1143, 1.1306, -3.5820, 2, -0.7654, 0.6436 
1.5267, 1.1306, -3.5820, 2, -0.7654, 0.6436 
1.9391, 1.1306, -3.5820, 2, -0.7654, 0.6436 
2.3516, 1.1306, -3.5820, 2, -0.7654, 0.6436 
2.7640, 1.1306, -3.5820, 2, -0.7654, 0.6436 
3.1765, 1.1306, -3.5820, 2, -0.7654, 0.6436 
3.5889, 1.1306, -3.5820, 2, -0.7654, 0.6435 
4.0013, 1.1306, -3.5820, 2, -0.7654, 0.6436 
4.4138, 1.1306, -3.5820, 2, -0.7654, 0.6436 
