bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8924,  NaN, 1, 0.9639, 0.2662 
-222.0000,  NaN, -0.1030, 2, -0.5938, -0.8046 
0.0272, -0.0839, 0.0272, 1, -0.0645, -0.9979 
0.0779, 0.0464, 0.0779, 1, 0.0368, -0.9993 
0.1286, 0.2402, 0.1286, 1, 0.1745, -0.9847 
0.1794, 0.4426, 0.1794, 2, 0.3017, -0.9534 
0.2301, 0.5564, 0.2301, 1, 0.3758, -0.9267 
0.2808, 0.7554, 0.2808, 2, 0.4884, -0.8726 
0.3315, 0.9158, 0.3315, 2, 0.5765, -0.8171 
0.3823, 1.0337, 0.3823, 1, 0.6503, -0.7596 
0.4330, 1.1395, 0.4330, 1, 0.7153, -0.6989 
0.4837, 1.2452, 0.4837, 1, 0.7691, -0.6392 
0.5345, 1.3395, 0.5345, 2, 0.8221, -0.5694 
0.5852, 1.4143, 0.5852, 1, 0.8649, -0.5020 
0.6359, 1.4917, 0.6359, 1, 0.9023, -0.4312 
0.6866, 1.5672, 0.6866, 1, 0.9322, -0.3618 
0.7374, 1.6377, 0.7374, 1, 0.9626, -0.2708 
0.7881, 1.7484, 0.7881, 1, 0.9919, -0.1273 
0.8388, 1.8450, 0.8388, 1, 0.9989, 0.0461 
0.8895, 1.8878, 0.8895, 1, 0.9815, 0.1916 
0.9403, 1.8924, 0.9156, 2, 0.9639, 0.2662 
0.9910, 1.8924, 0.9156, 2, 0.9639, 0.2662 
