bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9815,  NaN, 1, 0.9477, 0.3192 
-222.0000,  NaN, 0.0305, 2, -0.5693, -0.8221 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.2671, 0.0779, 1, -0.2998, -0.9540 
0.1286, 0.0556, 0.1286, 1, -0.0675, -0.9977 
0.1794, 0.3829, 0.1794, 2, 0.1508, -0.9886 
0.2301, 0.5127, 0.2301, 1, 0.2440, -0.9698 
0.2808, 0.7095, 0.2808, 1, 0.3834, -0.9236 
0.3315, 0.8401, 0.3315, 1, 0.4950, -0.8689 
0.3823, 0.9278, 0.3823, 2, 0.5657, -0.8246 
0.4330, 1.0056, 0.4330, 2, 0.6189, -0.7855 
0.4837, 1.0987, 0.4837, 1, 0.6731, -0.7395 
0.5345, 1.2420, 0.5345, 1, 0.7564, -0.6541 
0.5852, 1.4050, 0.5852, 2, 0.8282, -0.5604 
0.6359, 1.5127, 0.6359, 1, 0.8703, -0.4925 
0.6866, 1.6439, 0.6866, 1, 0.9286, -0.3710 
0.7374, 1.8063, 0.7374, 1, 0.9751, -0.2219 
0.7881, 1.8733, 0.7881, 1, 0.9929, -0.1192 
0.8388, 1.9193, 0.8388, 1, 0.9998, -0.0192 
0.8895, 1.9566, 0.8895, 1, 0.9968, 0.0804 
0.9403, 1.9751, 0.9403, 2, 0.9846, 0.1749 
0.9910, 1.9801, 0.9910, 1, 0.9658, 0.2595 
