bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8045,  NaN, 1, 0.9639, 0.2662 
-222.0000,  NaN, -0.0134, 2, -0.6708, -0.7416 
0.0272, -0.3075, 0.0272, 1, -0.2338, -0.9723 
0.0779, -0.1418, 0.0779, 1, -0.0829, -0.9966 
0.1286, 0.1525, 0.1286, 1, 0.0963, -0.9954 
0.1794, 0.3613, 0.1794, 1, 0.2552, -0.9669 
0.2301, 0.6250, 0.2301, 1, 0.4616, -0.8871 
0.2808, 0.8192, 0.2808, 2, 0.5792, -0.8152 
0.3315, 0.9605, 0.3315, 1, 0.6578, -0.7532 
0.3823, 1.0879, 0.3823, 1, 0.7273, -0.6863 
0.4330, 1.2622, 0.4330, 2, 0.8277, -0.5611 
0.4837, 1.4104, 0.4837, 1, 0.9019, -0.4318 
0.5345, 1.5609, 0.5345, 2, 0.9609, -0.2768 
0.5852, 1.6536, 0.5852, 1, 0.9865, -0.1635 
0.6359, 1.7074, 0.6359, 1, 0.9979, -0.0641 
0.6866, 1.7536, 0.6866, 1, 0.9994, 0.0338 
0.7374, 1.7922, 0.7374, 1, 0.9898, 0.1426 
0.7881, 1.8045, 0.7875, 2, 0.9639, 0.2661 
0.8388, 1.8045, 0.7875, 1, 0.9639, 0.2662 
0.8895, 1.8045, 0.7875, 1, 0.9639, 0.2662 
0.9403, 1.8045, 0.7875, 2, 0.9639, 0.2662 
0.9910, 1.8045, 0.7875, 2, 0.9639, 0.2662 
