bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2920,  NaN, 2, -0.2844, 0.9587 
-222.0000,  NaN, -0.5830, 1, -0.5672, -0.8236 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.4507, -0.4959, 1, -0.8311, -0.5561 
-0.3785, 0.5724, -0.3785, 1, -0.9282, -0.3722 
-0.2611, 0.6924, -0.2611, 1, -0.9774, -0.2114 
-0.1436, 0.8114, -0.1436, 1, -0.9990, -0.0439 
-0.0262, 0.9053, -0.0262, 1, -0.9948, 0.1022 
0.0912, 0.9708, 0.0912, 2, -0.9754, 0.2204 
0.2086, 1.0266, 0.2086, 1, -0.9483, 0.3175 
0.3261, 1.0882, 0.3261, 1, -0.9105, 0.4135 
0.4435, 1.1429, 0.4435, 1, -0.8618, 0.5072 
0.5609, 1.2034, 0.5609, 2, -0.8011, 0.5985 
0.6783, 1.2489, 0.6783, 1, -0.7409, 0.6716 
0.7958, 1.2541, 0.7366, 1, -0.7077, 0.7065 
0.9132, 1.2541, 0.7366, 1, -0.7077, 0.7065 
1.0306, 1.2541, 0.7366, 1, -0.7077, 0.7065 
1.1481, 1.2909, 1.1480, 1, -0.3257, 0.9455 
1.2655, 1.2920, 1.1767, 1, -0.2844, 0.9587 
1.3829, 1.2920, 1.1767, 2, -0.2844, 0.9587 
1.5003, 1.2541, 0.7365, 1, -0.7077, 0.7065 
1.6178, 1.2920, 1.1765, 2, -0.2846, 0.9586 
