bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7410,  NaN, 1, -0.6613, 0.7501 
-222.0000,  NaN, -3.2157, 1, 0.3711, 0.9286 
-2.8543, 1.1859, -2.8543, 1, -0.0720, 0.9974 
-2.5020, 1.3706, -2.5020, 1, -0.2480, 0.9688 
-2.1497, 1.4850, -2.1497, 1, -0.3672, 0.9301 
-1.7975, 1.5999, -1.7976, 2, -0.4634, 0.8861 
-1.4452, 1.6897, -1.4452, 1, -0.5515, 0.8342 
-1.0930, 1.7406, -1.0933, 2, -0.6522, 0.7580 
-0.7407, 1.7410, -1.0581, 2, -0.6613, 0.7501 
-0.3885, 1.7410, -1.0581, 1, -0.6613, 0.7501 
-0.0362, 1.7410, -1.0581, 1, -0.6613, 0.7501 
0.3160, 1.7410, -1.0581, 2, -0.6613, 0.7501 
0.6683, 1.7410, -1.0581, 2, -0.6613, 0.7501 
1.0205, 1.7410, -1.0581, 2, -0.6613, 0.7501 
1.3728, 1.7410, -1.0581, 2, -0.6613, 0.7501 
1.7250, 1.7410, -1.0581, 2, -0.6613, 0.7501 
2.0773, 1.7410, -1.0581, 2, -0.6613, 0.7501 
2.4295, 1.7410, -1.0581, 1, -0.6613, 0.7501 
2.7818, 1.7410, -1.0581, 2, -0.6613, 0.7501 
3.1340, 1.7410, -1.0581, 2, -0.6613, 0.7501 
3.4863, 1.7410, -1.0581, 2, -0.6613, 0.7501 
3.8385, 1.7410, -1.0581, 1, -0.6613, 0.7501 
