bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2628,  NaN, 1, -0.7427, 0.6696 
-222.0000,  NaN, -0.6674, 1, -0.5475, -0.8368 
-0.6133, 0.4717, -0.6133, 1, -0.7783, -0.6279 
-0.4959, 0.6387, -0.4959, 1, -0.9294, -0.3691 
-0.3785, 0.8059, -0.3785, 1, -0.9871, -0.1603 
-0.2611, 0.9336, -0.2611, 1, -0.9999, -0.0172 
-0.1436, 1.0415, -0.1436, 1, -0.9912, 0.1325 
-0.0262, 1.1093, -0.0262, 1, -0.9714, 0.2376 
0.0912, 1.1525, 0.0912, 1, -0.9459, 0.3245 
0.2086, 1.1987, 0.2086, 2, -0.9083, 0.4184 
0.3261, 1.2358, 0.3261, 1, -0.8604, 0.5096 
0.4435, 1.2567, 0.4434, 0, -0.7973, 0.6036 
0.5609, 1.2628, 0.5515, 1, -0.7430, 0.6692 
0.6783, 1.2628, 0.5521, 1, -0.7427, 0.6696 
0.7958, 1.2628, 0.5521, 1, -0.7427, 0.6696 
0.9132, 1.2628, 0.5521, 1, -0.7427, 0.6696 
1.0306, 1.2628, 0.5521, 1, -0.7428, 0.6696 
1.1481, 1.2628, 0.5521, 1, -0.7427, 0.6696 
1.2655, 1.2628, 0.5521, 1, -0.7427, 0.6696 
1.3829, 1.2628, 0.5521, 1, -0.7427, 0.6696 
1.5003, 1.2628, 0.5521, 1, -0.7427, 0.6696 
1.6178, 1.2628, 0.5521, 1, -0.7427, 0.6696 
