bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9333,  NaN, 1, -0.7512, -0.6601 
-222.0000,  NaN, -3.2085, 1, 0.9750, -0.2223 
-3.1899, -1.8353, -3.1899, 1, 0.9476, -0.3194 
-2.8012, -0.2770, -2.8012, 1, 0.7678, -0.6407 
-2.4125, 0.5874, -2.4125, 1, 0.6303, -0.7763 
-2.0238, 1.2635, -2.0238, 1, 0.5092, -0.8606 
-1.6351, 1.8401, -1.6351, 1, 0.3977, -0.9175 
-1.2464, 2.3574, -1.2464, 1, 0.2884, -0.9575 
-0.8577, 2.8109, -0.8577, 1, 0.1810, -0.9835 
-0.4690, 3.2143, -0.4690, 1, 0.0693, -0.9976 
-0.0803, 3.5803, -0.0803, 1, -0.0359, -0.9994 
0.3083, 3.9095, 0.3083, 1, -0.1463, -0.9892 
0.6970, 4.1884, 0.6970, 1, -0.2559, -0.9667 
1.0857, 4.4233, 1.0857, 1, -0.3491, -0.9371 
1.4744, 4.6235, 1.4744, 1, -0.4479, -0.8941 
1.8631, 4.7827, 1.8630, 2, -0.5480, -0.8365 
2.2518, 4.8856, 2.2518, 2, -0.6410, -0.7676 
2.6405, 4.9309, 2.6395, 1, -0.7291, -0.6844 
3.0292, 4.9333, 2.7228, 1, -0.7511, -0.6602 
3.4179, 4.9333, 2.7230, 1, -0.7512, -0.6601 
3.8066, 4.9333, 2.7230, 1, -0.7512, -0.6601 
4.1953, 4.9333, 2.7231, 1, -0.7512, -0.6601 
