bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2322,  NaN, 1, -0.4145, 0.9101 
-222.0000,  NaN, -0.5207, 1, -0.5446, -0.8387 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.2111, -0.4959, 1, -0.7224, -0.6915 
-0.3785, 0.4680, -0.3785, 1, -0.8974, -0.4411 
-0.2611, 0.6595, -0.2611, 2, -0.9792, -0.2030 
-0.1436, 0.7881, -0.1436, 1, -0.9999, -0.0150 
-0.0262, 0.8677, -0.0262, 1, -0.9923, 0.1239 
0.0912, 0.9509, 0.0912, 2, -0.9714, 0.2375 
0.2086, 1.0313, 0.2086, 1, -0.9416, 0.3368 
0.3261, 1.0922, 0.3261, 2, -0.8956, 0.4449 
0.4435, 1.1188, 0.4435, 1, -0.8455, 0.5339 
0.5609, 1.1462, 0.5609, 1, -0.7614, 0.6483 
0.6783, 1.1825, 0.6783, 0, -0.6907, 0.7232 
0.7958, 1.1984, 0.7958, 1, -0.6238, 0.7816 
0.9132, 1.2228, 0.9132, 2, -0.5405, 0.8414 
1.0306, 1.2322, 1.0296, 1, -0.4358, 0.9001 
1.1481, 1.2322, 1.0492, 1, -0.4145, 0.9101 
1.2655, 1.2322, 1.0492, 1, -0.4145, 0.9101 
1.3829, 1.2322, 1.0492, 1, -0.4145, 0.9101 
1.5003, 1.2322, 1.0492, 1, -0.4145, 0.9101 
1.6178, 1.2322, 1.0492, 1, -0.4145, 0.9100 
