bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3128,  NaN, 1, -0.5302, 0.8479 
-222.0000,  NaN, -0.6004, 1, -0.5473, -0.8369 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.4952, -0.4959, 1, -0.8650, -0.5018 
-0.3785, 0.6907, -0.3785, 1, -0.9550, -0.2967 
-0.2611, 0.8227, -0.2611, 1, -0.9906, -0.1366 
-0.1436, 0.9302, -0.1436, 1, -0.9997, 0.0226 
-0.0262, 1.0045, -0.0262, 1, -0.9892, 0.1464 
0.0912, 1.0672, 0.0912, 1, -0.9632, 0.2689 
0.2086, 1.1354, 0.2086, 1, -0.9325, 0.3611 
0.3261, 1.2043, 0.3261, 1, -0.8826, 0.4702 
0.4435, 1.2606, 0.4435, 1, -0.8104, 0.5859 
0.5609, -0.2429, 0.5609, 2, 0.7960, -0.6053 
0.6783, 1.3011, 0.6781, 1, -0.6738, 0.7389 
0.7958, 1.3079, 0.7958, 1, -0.5984, 0.8012 
0.9132, 1.3128, 0.8869, 1, -0.5302, 0.8479 
1.0306, 1.3128, 0.8869, 2, -0.5302, 0.8479 
1.1481, 1.3128, 0.8869, 2, -0.5302, 0.8479 
1.2655, 1.3128, 0.8869, 1, -0.5302, 0.8479 
1.3829, 1.3128, 0.8869, 1, -0.5302, 0.8479 
1.5003, 1.3128, 0.8869, 2, -0.5302, 0.8479 
1.6178, 1.3128, 0.8869, 2, -0.5302, 0.8479 
