bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9222,  NaN, 1, -0.7510, -0.6603 
-222.0000,  NaN, -3.1786, 1, 0.9756, -0.2197 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.3099, -2.8012, 1, 0.7820, -0.6233 
-2.4125, 0.5585, -2.4125, 1, 0.6489, -0.7609 
-2.0238, 1.2521, -2.0238, 1, 0.5375, -0.8433 
-1.6351, 1.8456, -1.6351, 1, 0.4187, -0.9081 
-1.2464, 2.3502, -1.2464, 1, 0.2722, -0.9623 
-0.8577, 2.7835, -0.8577, 1, 0.1598, -0.9871 
-0.4690, 3.1704, -0.4690, 1, 0.0491, -0.9988 
-0.0803, 3.5186, -0.0803, 1, -0.0419, -0.9991 
0.3083, 3.8379, 0.3083, 1, -0.1228, -0.9924 
0.6970, 4.1247, 0.6970, 1, -0.2219, -0.9751 
1.0857, -2.4849, 1.0857, 1, 0.0807, 0.9967 
1.4744, 4.5629, 1.4744, 1, -0.4260, -0.9047 
1.8631, 4.7230, 1.8630, 1, -0.5072, -0.8618 
2.2518, 4.8387, 2.2518, 1, -0.6188, -0.7855 
2.6405, 4.9099, 2.6404, 2, -0.7038, -0.7104 
3.0292, 4.9222, 2.8817, 1, -0.7510, -0.6604 
3.4179, 4.9222, 2.8800, 1, -0.7506, -0.6607 
3.8066, 4.9222, 2.8817, 1, -0.7510, -0.6603 
4.1953, 4.9222, 2.8817, 1, -0.7510, -0.6603 
