bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2241,  NaN, 1, 0.9749, 0.2225 
-222.0000,  NaN, -2.9342, 1, 0.5130, -0.8584 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 1.0702, -2.5789, 0, 0.8496, -0.5275 
-2.2165, 1.1117, -2.2167, 1, 0.9286, -0.3712 
-1.8541, 1.1138, -2.1154, 2, 0.9417, -0.3364 
-1.4917, 1.1138, -2.1154, 1, 0.9417, -0.3364 
-1.1292, 1.1718, -1.1293, 1, 0.9992, 0.0390 
-0.7668, 1.1138, -2.1154, 2, 0.9417, -0.3364 
-0.4044, 1.2241, -0.5610, 1, 0.9749, 0.2225 
-0.0420, 1.1138, -2.1154, 2, 0.9417, -0.3364 
0.3205, 1.2241, -0.5610, 1, 0.9749, 0.2225 
0.6829, 1.2241, -0.5610, 1, 0.9749, 0.2225 
1.0453, 1.2241, -0.5610, 1, 0.9749, 0.2225 
1.4077, 1.2241, -0.5610, 2, 0.9749, 0.2225 
1.7701, 1.2241, -0.5610, 1, 0.9749, 0.2225 
2.1326, 1.2241, -0.5610, 2, 0.9749, 0.2225 
2.4950, 1.2241, -0.5610, 1, 0.9749, 0.2225 
2.8574, 1.2241, -0.5610, 1, 0.9749, 0.2225 
3.2198, 1.2241, -0.5610, 2, 0.9749, 0.2225 
3.5822, 1.2241, -0.5610, 1, 0.9749, 0.2225 
3.9447, 1.2241, -0.5610, 2, 0.9749, 0.2225 
