bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5260,  NaN, 1, -0.4392, 0.8984 
-222.0000,  NaN, -2.9728, 1, 0.5894, 0.8078 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.6221, -2.6238, 1, 0.2178, 0.9760 
-2.2572, 4.0810, -2.2572, 1, 0.0013, 1.0000 
-1.8906, 4.3945, -1.8906, 2, -0.1978, 0.9802 
-1.5240, 4.4992, -1.5240, 1, -0.3525, 0.9358 
-1.1574, 4.5260, -1.2548, 2, -0.4392, 0.8984 
-0.7908, 4.5260, -1.2547, 1, -0.4392, 0.8984 
-0.4243, 4.5260, -1.2547, 1, -0.4392, 0.8984 
-0.0577, 4.5260, -1.2547, 1, -0.4392, 0.8984 
0.3089, 4.5260, -1.2547, 2, -0.4392, 0.8984 
0.6755, 4.5260, -1.2547, 1, -0.4392, 0.8984 
1.0421, 4.5260, -1.2547, 2, -0.4392, 0.8984 
1.4087, 4.5260, -1.2547, 2, -0.4392, 0.8984 
1.7752, 4.5260, -1.2547, 2, -0.4392, 0.8984 
2.1418, 4.5260, -1.2547, 2, -0.4392, 0.8984 
2.5084, 4.5260, -1.2547, 2, -0.4392, 0.8984 
2.8750, 4.5260, -1.2547, 2, -0.4392, 0.8984 
3.2416, 4.5260, -1.2547, 2, -0.4392, 0.8984 
3.6082, 4.5260, -1.2547, 2, -0.4392, 0.8984 
3.9748, 4.5260, -1.2547, 2, -0.4392, 0.8984 
