bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5002,  NaN, 1, -0.8879, 0.4600 
-222.0000,  NaN, -3.0306, 1, 0.4513, 0.8924 
-2.8543, 1.1626, -2.8543, 2, 0.1028, 0.9947 
-2.5020, 1.2486, -2.5020, 1, -0.1060, 0.9944 
-2.1497, 1.3212, -2.1497, 1, -0.2865, 0.9581 
-1.7975, 1.3827, -1.7975, 2, -0.4027, 0.9153 
-1.4452, 1.4264, -1.4452, 1, -0.5111, 0.8595 
-1.0930, 1.4638, -1.0930, 0, -0.6282, 0.7781 
-0.7407, 1.4775, -0.7410, 2, -0.7122, 0.7020 
-0.3885, 1.4812, -0.3885, 1, -0.7816, 0.6238 
-0.0362, 1.4938, -0.0362, 2, -0.8500, 0.5268 
0.3160, 1.5002, 0.1897, 1, -0.8879, 0.4601 
0.6683, 1.5002, 0.1897, 1, -0.8879, 0.4601 
1.0205, 1.5002, 0.1897, 1, -0.8879, 0.4600 
1.3728, 1.5002, 0.1897, 2, -0.8879, 0.4600 
1.7250, 1.5002, 0.1897, 1, -0.8879, 0.4600 
2.0773, 1.5002, 0.1897, 1, -0.8879, 0.4600 
2.4295, 1.5002, 0.1897, 2, -0.8879, 0.4601 
2.7818, 1.5002, 0.1897, 2, -0.8879, 0.4600 
3.1340, 1.5002, 0.1897, 2, -0.8879, 0.4600 
3.4863, 1.5002, 0.1897, 1, -0.8879, 0.4600 
3.8385, 1.5002, 0.1897, 2, -0.8879, 0.4600 
