bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2878,  NaN, 1, -0.5166, 0.8562 
-222.0000,  NaN, -0.7232, 1, -0.5607, -0.8280 
-0.6133, 0.5466, -0.6133, 1, -0.8853, -0.4650 
-0.4959, 0.6923, -0.4959, 1, -0.9593, -0.2825 
-0.3785, 0.8009, -0.3785, 1, -0.9884, -0.1521 
-0.2611, 0.8883, -0.2611, 1, -0.9995, -0.0311 
-0.1436, 0.9625, -0.1436, 2, -0.9977, 0.0679 
-0.0262, 1.0125, -0.0262, 1, -0.9854, 0.1702 
0.0912, 1.0656, 0.0912, 1, -0.9663, 0.2576 
0.2086, 1.1183, 0.2086, 1, -0.9402, 0.3406 
0.3261, 1.1680, 0.3261, 1, -0.8992, 0.4375 
0.4435, 1.2141, 0.4435, 1, -0.8528, 0.5223 
0.5609, 1.2470, 0.5609, 1, -0.7890, 0.6144 
0.6783, 1.2698, 0.6783, 0, -0.6975, 0.7165 
0.7958, 1.2830, 0.7958, 2, -0.6140, 0.7893 
0.9132, 1.2878, 0.9129, 1, -0.5201, 0.8541 
1.0306, 1.2878, 0.9166, 1, -0.5166, 0.8562 
1.1481, 1.2878, 0.9166, 1, -0.5166, 0.8562 
1.2655, 1.2878, 0.9166, 2, -0.5166, 0.8562 
1.3829, 1.2878, 0.9166, 2, -0.5166, 0.8562 
1.5003, 1.2878, 0.9166, 1, -0.5166, 0.8562 
1.6178, 1.2878, 0.9166, 1, -0.5166, 0.8562 
