bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.0339,  NaN, 1, -0.7610, 0.6487 
-222.0000,  NaN, -3.5647, 1, -0.8658, 0.5003 
-3.4226, 1.0339, -3.5200, 2, -0.7610, 0.6487 
-3.0101, 1.0339, -3.5199, 1, -0.7610, 0.6487 
-2.5977, 1.0339, -3.5200, 2, -0.7610, 0.6487 
-2.1852, 1.0339, -3.5200, 1, -0.7610, 0.6487 
-1.7728, 1.0339, -3.5199, 2, -0.7610, 0.6487 
-1.3604, 1.0339, -3.5200, 2, -0.7610, 0.6487 
-0.9479, 1.0339, -3.5200, 2, -0.7610, 0.6487 
-0.5355, 1.0339, -3.5199, 2, -0.7610, 0.6487 
-0.1230, 1.0339, -3.5199, 2, -0.7610, 0.6487 
0.2894, 1.0339, -3.5199, 1, -0.7610, 0.6487 
0.7018, 1.0339, -3.5200, 2, -0.7610, 0.6487 
1.1143, 1.0339, -3.5199, 2, -0.7610, 0.6487 
1.5267, 1.0339, -3.5199, 2, -0.7610, 0.6487 
1.9391, 1.0339, -3.5199, 2, -0.7610, 0.6487 
2.3516, 1.0339, -3.5199, 1, -0.7610, 0.6487 
2.7640, 1.0339, -3.5200, 2, -0.7611, 0.6487 
3.1765, 1.0339, -3.5200, 2, -0.7610, 0.6487 
3.5889, 1.0339, -3.5199, 2, -0.7610, 0.6487 
4.0013, 1.0339, -3.5200, 2, -0.7610, 0.6487 
4.4138, 1.0339, -3.5199, 2, -0.7610, 0.6487 
