bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.6917,  NaN, 1, 0.7536, -0.6574 
-222.0000,  NaN, -0.8384, 1, 0.9783, -0.2070 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.6917, -0.8132, 2, 0.7536, -0.6574 
-0.5564, 3.6917, -0.8132, 2, 0.7536, -0.6574 
-0.4148, 3.6917, -0.8132, 2, 0.7536, -0.6574 
-0.2732, 3.6917, -0.8132, 2, 0.7536, -0.6574 
-0.1316, 3.6917, -0.8132, 2, 0.7536, -0.6574 
0.0100, 3.6917, -0.8132, 2, 0.7536, -0.6573 
0.1516, 3.6917, -0.8132, 2, 0.7536, -0.6574 
0.2932, 3.6917, -0.8132, 2, 0.7536, -0.6574 
0.4348, 3.6917, -0.8132, 2, 0.7536, -0.6574 
0.5764, 3.6917, -0.8132, 2, 0.7536, -0.6574 
0.7180, 3.6917, -0.8132, 2, 0.7536, -0.6574 
0.8596, 3.6917, -0.8132, 2, 0.7536, -0.6574 
1.0012, 3.6917, -0.8132, 2, 0.7536, -0.6574 
1.1428, 3.6917, -0.8132, 0, 0.7536, -0.6574 
1.2844, 3.6917, -0.8132, 2, 0.7536, -0.6574 
1.4260, 3.6917, -0.8132, 2, 0.7536, -0.6574 
1.5676, 3.6917, -0.8132, 2, 0.7536, -0.6574 
1.7092, 3.6917, -0.8132, 2, 0.7536, -0.6574 
1.8508, 3.6917, -0.8132, 2, 0.7536, -0.6574 
