bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5021,  NaN, 1, -0.4759, 0.8795 
-222.0000,  NaN, -2.9173, 1, 0.5505, 0.8349 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.8798, -2.6238, 1, 0.1979, 0.9802 
-2.2572, 4.2516, -2.2572, 1, -0.0754, 0.9972 
-1.8906, 4.4132, -1.8906, 2, -0.2468, 0.9691 
-1.5240, 4.4951, -1.5240, 1, -0.3707, 0.9287 
-1.1574, 4.5021, -1.2547, 2, -0.4759, 0.8795 
-0.7908, 4.5021, -1.2547, 1, -0.4759, 0.8795 
-0.4243, 4.5021, -1.2547, 1, -0.4759, 0.8795 
-0.0577, 4.5021, -1.2547, 2, -0.4759, 0.8795 
0.3089, 4.5021, -1.2547, 2, -0.4759, 0.8795 
0.6755, 4.5021, -1.2547, 2, -0.4759, 0.8795 
1.0421, 4.5021, -1.2548, 2, -0.4759, 0.8795 
1.4087, 4.5021, -1.2547, 2, -0.4759, 0.8795 
1.7752, 4.5021, -1.2547, 2, -0.4759, 0.8795 
2.1418, 4.5021, -1.2547, 2, -0.4759, 0.8795 
2.5084, 4.5021, -1.2547, 1, -0.4759, 0.8795 
2.8750, 4.5021, -1.2547, 2, -0.4759, 0.8795 
3.2416, 4.5021, -1.2547, 2, -0.4759, 0.8795 
3.6082, -2.8566, 3.6082, 2, -0.2280, -0.9737 
3.9748, 4.5021, -1.2547, 2, -0.4759, 0.8795 
