bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5420,  NaN, 1, -0.9548, 0.2971 
-222.0000,  NaN, -3.0405, 1, 0.4104, 0.9119 
-2.8543, 1.0873, -2.8543, 2, 0.1579, 0.9874 
-2.5020, 1.2000, -2.5020, 2, -0.0543, 0.9985 
-2.1497, 1.2741, -2.1497, 1, -0.2249, 0.9744 
-1.7975, 1.3545, -1.7975, 1, -0.3626, 0.9319 
-1.4452, 1.4410, -1.4452, 1, -0.4847, 0.8747 
-1.0930, 1.4977, -1.0930, 2, -0.5974, 0.8019 
-0.7407, 1.5211, -0.7867, 1, -0.6714, 0.7411 
-0.3885, 1.5211, -0.7867, 1, -0.6714, 0.7411 
-0.0362, 1.5211, -0.7868, 1, -0.6714, 0.7411 
0.3160, 1.5211, -0.7867, 1, -0.6714, 0.7411 
0.6683, 1.5211, -0.7868, 2, -0.6714, 0.7411 
1.0205, 1.5420, 1.0189, 1, -0.9536, 0.3012 
1.3728, 1.5420, 1.0309, 2, -0.9548, 0.2972 
1.7250, 1.5420, 1.0303, 2, -0.9548, 0.2974 
2.0773, 1.5211, -0.7868, 2, -0.6714, 0.7411 
2.4295, 1.5211, -0.7868, 2, -0.6714, 0.7411 
2.7818, 1.5420, 1.0310, 2, -0.9548, 0.2972 
3.1340, 1.5211, -0.7867, 2, -0.6714, 0.7411 
3.4863, 1.5420, 1.0310, 1, -0.9548, 0.2972 
3.8385, 1.5420, 1.0310, 2, -0.9548, 0.2971 
