bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.8275,  NaN, 1, 0.6622, -0.7493 
-222.0000,  NaN, -0.8440, 1, 0.9392, -0.3433 
-0.8396, 3.5049, -0.8396, 1, 0.9211, -0.3892 
-0.6980, 3.8231, -0.6981, 2, 0.7083, -0.7059 
-0.5564, 3.8275, -0.6522, 2, 0.6622, -0.7493 
-0.4148, 3.8275, -0.6522, 1, 0.6622, -0.7493 
-0.2732, 3.8275, -0.6522, 1, 0.6622, -0.7493 
-0.1316, 3.8275, -0.6522, 2, 0.6622, -0.7493 
0.0100, 3.8275, -0.6522, 1, 0.6622, -0.7493 
0.1516, 3.8275, -0.6522, 2, 0.6622, -0.7493 
0.2932, 3.8275, -0.6522, 2, 0.6622, -0.7493 
0.4348, 3.8275, -0.6522, 2, 0.6623, -0.7493 
0.5764, 3.8275, -0.6522, 2, 0.6622, -0.7493 
0.7180, 3.8275, -0.6522, 2, 0.6622, -0.7493 
0.8596, 3.8275, -0.6522, 2, 0.6622, -0.7493 
1.0012, 3.8275, -0.6522, 2, 0.6623, -0.7493 
1.1428, 3.8275, -0.6522, 1, 0.6622, -0.7493 
1.2844, 3.8275, -0.6522, 2, 0.6622, -0.7493 
1.4260, 3.8275, -0.6522, 2, 0.6622, -0.7493 
1.5676, 3.8275, -0.6522, 1, 0.6622, -0.7493 
1.7092, 3.8275, -0.6522, 1, 0.6622, -0.7493 
1.8508, 3.8275, -0.6522, 2, 0.6622, -0.7493 
