bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7804,  NaN, 1, 0.9566, 0.2915 
-222.0000,  NaN, -0.0763, 2, -0.6197, -0.7848 
0.0272, -0.0908, 0.0272, 1, -0.0712, -0.9975 
0.0779, 0.0195, 0.0779, 1, 0.0340, -0.9994 
0.1286, 0.1448, 0.1286, 1, 0.1408, -0.9900 
0.1794, 0.3020, 0.1794, 2, 0.2520, -0.9677 
0.2301, 0.4135, 0.2301, 1, 0.3423, -0.9396 
0.2808, 0.5225, 0.2808, 1, 0.4190, -0.9080 
0.3315, 0.6461, 0.3315, 1, 0.4915, -0.8709 
0.3823, 0.7772, 0.3823, 1, 0.5726, -0.8198 
0.4330, 0.9315, 0.4330, 1, 0.6692, -0.7431 
0.4837, 1.1111, 0.4837, 1, 0.7722, -0.6354 
0.5345, 0.2843, 0.5345, 2, -0.4278, 0.9039 
0.5852, 1.3878, 0.5852, 2, 0.8828, -0.4698 
0.6359, 1.4711, 0.6359, 1, 0.9137, -0.4064 
0.6866, 1.5534, 0.6866, 1, 0.9488, -0.3158 
0.7374, 0.7888, 0.7374, 2, -0.0464, 0.9989 
0.7881, 1.7561, 0.7881, 2, 0.9947, 0.1025 
0.8388, 1.7789, 0.8388, 1, 0.9686, 0.2488 
0.8895, 1.7804, 0.8494, 1, 0.9566, 0.2915 
0.9403, 1.7804, 0.8494, 1, 0.9566, 0.2915 
0.9910, 1.7804, 0.8494, 2, 0.9566, 0.2915 
